index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
747.683862,M,married,35.076913,1.382719,medicine,professional,6706.779305,56679.767434,6504.925842,A
752.283795,M,married,38.082455,1,government,tertiary,4983.313711,22132.972113,1498.317482,A
657.67337,M,married,37.604756,1.100958,manuf,secondary,2532.802475,10317.572952,961.52566,A
761.782428,F,married,37.031568,2.052578,legal,tertiary,10309.281665,29336.042136,4186.589182,A
829.990731,F,married,25.049744,0.989957,IT,tertiary,8372.229616,24552.734609,2041.654225,A
731.186106,M,married,23.827222,1.241144,IT,secondary,775.762861,8812.835345,1291.832307,A
513.900473,M,married,37.614545,2.388232,legal,postgrad,13478.226737,38711.421602,3778.761191,A
863.988792,M,married,35.362638,1.694075,IT,secondary,2162.472989,21003.901139,1353.036029,A
801.552991,F,married,39.95513,1.965524,IT,secondary,1540.957192,21182.022669,1565.462599,A
695.600507,F,married,40.110025,0.041939,finance,secondary,910.715065,15747.475614,1173.233712,A
801.358196,F,married,44.452758,2.445404,legal,tertiary,9405.743812,28342.764715,4619.801748,A
828.047817,F,married,38.415093,1.533605,construct,secondary,1727.311231,20996.104309,1315.708732,A
823.682112,F,married,43.45461,2.632194,manuf,secondary,2985.880197,18567.086413,1360.967005,A
476.312329,F,married,39.900319,1.3671,legal,tertiary,9227.413206,28788.641561,1419.270027,A
867.279315,F,married,37.997901,1.322383,legal,professional,7381.915176,68952.307637,5251.080669,A
884.114464,M,married,42.559168,1,construct,secondary,8939.835267,14877.30973,1655.273022,A
860.423567,M,married,31.582741,2.999399,legal,postgrad,14217.250578,46124.913025,4196.406985,A
543.646612,M,married,37.886261,1,legal,postgrad,9995.970461,46360.264713,4691.727405,A
466.164676,F,married,54.378543,1.087716,legal,tertiary,3487.248754,24486.761894,954.90476,A
898.968575,F,married,43.874432,1.079533,manuf,tertiary,7417.257695,23051.320584,1963.724264,A
536.442716,M,married,44.912436,2,manuf,secondary,3336.905332,10414.667271,1020.821791,A
866.073751,F,married,37.492783,0.923296,manuf,secondary,988.997723,12341.63958,1386.957616,A
882.895315,F,married,31.956401,1.752753,construct,secondary,8978.003316,17293.340004,2238.009074,A
698.772033,F,married,45.199858,2,legal,tertiary,2680.918083,27459.95875,1326.857308,A
607.165021,F,married,36.461536,2,manuf,secondary,2701.531729,11734.014639,263.376929,A
905.68149,F,married,59.063189,2.159079,retired,tertiary,2726.009151,4210.822291,1114.81234,A
894.318678,M,married,43.491751,1,construct,secondary,8827.232775,14767.30362,1622.915125,A
909.413707,F,married,36.447472,1.109918,manuf,tertiary,7416.172525,23061.536101,2067.116153,A
585.03402,F,married,61.654862,0.812892,education,secondary,7877.374228,41486.246106,2863.446865,A
394.177693,F,married,48.246497,1,manuf,secondary,970.77679,16930.062333,694.180942,A
639.817588,F,married,41.717043,1,legal,tertiary,4296.667765,20565.741401,2684.007332,A
921.839454,F,married,51.758806,0.860654,government,tertiary,4373.697707,21962.427019,1333.67197,A
885.542616,M,married,40.294562,1.256997,finance,tertiary,5737.537741,36296.855774,1415.816241,A
942.625998,M,married,30.855545,2.006791,legal,postgrad,14725.395986,40947.925277,1503.186097,A
728.295583,M,married,44.249117,1.082354,medicine,postgrad,9783.097302,58364.131038,2748.196983,A
913.986617,M,married,32.083331,0.775075,construct,secondary,2056.104198,20969.609941,2117.922829,A
962.174074,F,married,22.204726,0.607152,manuf,tertiary,2998.191301,16840.657585,1965.925648,A
41.22889,F,married,39.874352,3.852807,manuf,tertiary,6285.034057,18969.500866,1777.469075,A
294.340496,F,married,40.799474,1.72263,legal,tertiary,3358.602188,24927.920783,1297.949678,A
184.577544,F,married,41.079021,1.973658,manuf,secondary,1406.940696,12091.829409,959.0066,A
709.251723,M,married,49.787592,2.592578,medicine,postgrad,9774.202309,58270.093103,3549.985184,A
90.780512,F,married,49.864669,1.873815,manuf,tertiary,3731.819554,12859.147643,1896.910242,A
139.43292,M,married,57.611617,2,manuf,secondary,1312.036336,7600.282298,1410.081064,A
184.733086,M,married,63.959937,0.487803,retired,secondary,2243.270068,15984.654176,1259.650912,A
79.262135,F,married,40.470549,1.272479,retired,tertiary,2512.702526,4445.901917,1703.281367,A
138.658485,F,married,40.820638,0.670624,manuf,tertiary,5573.718602,19946.862329,1190.042445,A
81.180054,F,married,41.049462,0.021018,manuf,tertiary,5587.064441,19914.721339,990.43616,A
592.335826,M,married,36.990872,2.398965,IT,tertiary,5285.159029,22518.742595,2189.762446,A
186.706344,F,married,44.380824,1.203874,legal,tertiary,3384.618794,24728.621902,1228.651688,A
453.227994,M,married,44.511348,2,manuf,secondary,3332.184349,10463.568858,1026.930417,A
374.660415,F,married,35.554013,1.78247,manuf,secondary,2456.347373,19515.333687,1033.878129,A
613.781185,F,married,57.45469,0.729421,manuf,secondary,2945.244034,12427.810939,1187.650755,A
148.116868,F,married,49.821427,0.616933,finance,postgrad,10784.479661,34697.11263,6915.475627,A
532.94891,F,married,36.53665,1.344003,manuf,secondary,2628.834782,11812.162239,452.14998,A
863.675851,F,married,52.119475,0.826131,construct,secondary,8678.453341,14609.509329,1554.113906,A
216.339409,F,married,39.142803,1.667974,IT,tertiary,5919.338962,27483.514977,1387.658178,A
559.85686,M,married,38.067146,1.718954,legal,postgrad,9945.816393,46268.069462,4739.269074,A
673.335884,F,married,36.718322,0.023411,finance,secondary,1125.578213,15985.500619,1209.952093,A
207.814411,F,married,46.676092,0.802205,construct,postgrad,8006.608919,13966.910758,2682.091683,A
265.539141,F,married,38.992962,2.00568,manuf,tertiary,3239.243619,20267.277867,1126.730192,A
626.528086,F,married,45.884498,1.478721,finance,postgrad,9940.46563,32249.950322,3209.04809,A
162.726077,F,married,48.914442,2.431875,manuf,secondary,1387.753448,12099.221496,1063.395825,A
482.568603,F,married,32.355731,0.831401,manuf,tertiary,3005.36664,16791.244478,1722.608642,A
406.83273,F,married,39.74586,3.43498,manuf,secondary,2486.315089,13364.210933,785.748947,A
217.112342,F,married,30.805665,0.368432,manuf,secondary,1515.819133,12189.020894,930.978294,A
569.150943,F,married,39.959276,2,legal,tertiary,2844.603784,28395.465433,1298.020042,A
711.03089,F,married,42.175254,2.544,manuf,secondary,2936.887555,18582.07524,1398.392077,A
940.476383,M,married,46.013435,1,manuf,secondary,1507.091619,18079.863002,752.263046,A
113.687676,F,married,50.36476,1.112627,manuf,tertiary,6216.915519,19866.513665,897.263481,A
479.96182,M,married,38.534451,2.514744,legal,postgrad,13480.660723,38723.895951,3703.293865,A
290.665272,F,married,38.872945,2,IT,tertiary,6040.675979,27414.464215,1428.725476,A
196.249708,F,married,35.960742,2.245513,retired,tertiary,3477.805439,20471.612666,1392.474651,A
322.426854,M,married,46.636475,1.065357,finance,tertiary,5820.115465,36334.80874,2504.464012,A
296.187739,F,married,37.001224,1.366961,manuf,secondary,2632.380533,19685.527499,1304.943016,A
355.65642,M,married,67.080265,0.732194,retired,secondary,1980.26975,9121.786299,778.31551,A
297.044889,M,married,35.956627,0,retired,secondary,2129.362403,9543.232817,1752.77473,A
307.064329,M,married,57.218352,2,IT,tertiary,5894.827756,30066.634329,726.399767,A
301.756992,F,married,64.206193,2.667723,retired,tertiary,4078.797628,20217.901451,1443.966898,A
304.595127,F,married,50.474212,2.395575,retired,tertiary,3826.782158,32832.583355,680.031794,A
302.542976,F,married,60.609789,2.450709,manuf,tertiary,4176.72444,20382.841555,1445.000481,A
180.585897,M,married,64.492365,0.487867,retired,secondary,2242.386683,15966.029636,1253.351872,A
133.557854,F,married,53.239494,1,manuf,tertiary,6793.166053,19753.257353,823.638185,A
367.845261,F,married,36.073908,2,manuf,tertiary,3141.040424,17122.765052,875.548337,A
245.128871,F,married,67.462895,1,retired,tertiary,4152.880511,4563.220356,1796.246231,A
349.678505,M,married,43.16275,1.591551,finance,tertiary,5786.15807,36322.208242,1942.279908,A
440.309702,F,married,46.593344,0.764739,finance,secondary,881.879746,16177.324814,498.756529,A
342.91315,F,married,41.484766,0.559024,legal,secondary,8891.85,42118.33,2018.23,A
641.665333,F,married,44.588095,0.809181,legal,secondary,8634.20638,41150.907831,2806.352849,A
327.004936,F,married,38.342195,2,legal,tertiary,3726.565816,25016.645132,2458.657821,A
555.942587,M,married,42.929525,0.873264,construct,secondary,9183.266913,15045.078276,1679.085445,A
363.584831,M,married,34.032394,1.411005,construct,tertiary,4985.57,10973.46,2729.26,A
363.64964,M,married,44.540362,1.011727,construct,tertiary,4985.57,10973.46,2729.26,A
516.690594,F,married,28.426266,0.632522,manuf,tertiary,3019.038099,16873.243471,1758.072019,A
292.406343,F,married,38.917754,2,IT,tertiary,6049.349066,27397.844392,1421.949918,A
818.066852,F,married,39.637522,2.531448,finance,tertiary,5994.970322,35510.705477,1496.470562,A
391.649818,F,married,45.652473,2,IT,tertiary,6091.938456,29889.68885,1944.485303,A
431.68819,M,married,32.045467,1.487395,manuf,tertiary,3924.308084,8580.287828,1490.059303,A
341.076646,M,married,39.360323,2,manuf,secondary,3974.397653,15802.877386,1145.537591,A
552.95991,F,married,54.854504,2.229225,government,secondary,2363.134424,12977.041371,685.184128,A
692.638462,F,married,40.243577,0.7939,legal,tertiary,9547.136476,27728.755449,1515.087511,A
421.026375,F,married,45.758824,1.987276,legal,tertiary,9400.044246,28992.389491,1353.986813,A
302.899947,F,married,67.601589,2.983408,retired,tertiary,3999.356014,19530.3562,1566.763752,A
346.223297,F,married,38.649344,1.876215,legal,tertiary,3776.791378,25031.609367,2467.915514,A
460.649206,F,married,30.162518,1.71035,legal,tertiary,2875.066082,28947.386046,2395.985213,A
451.839951,F,married,44.354144,0.459686,construct,postgrad,8155.97198,13905.627619,2860.585066,A
495.870736,M,married,42.219339,3.022856,retired,secondary,1926.55,15713.06,875.48,A
475.528892,M,married,44.124822,2.912556,retired,secondary,1952.790434,15738.712282,879.803768,A
291.756713,F,married,33.209954,1.38204,manuf,secondary,2629.300457,19694.185055,1307.412946,A
721.370156,M,married,24.139336,1,IT,secondary,677.536355,8845.69027,1126.878189,A
549.085615,F,married,57.681773,2.300111,government,secondary,2825.321128,12576.953268,730.200406,A
265.872384,M,married,47.323844,2,manuf,tertiary,3116.35436,18837.842257,1030.289325,A
555.093322,F,married,61.758975,2.467047,government,secondary,2574.887505,12451.34612,689.169532,A
466.006096,M,married,32.324748,1.648527,manuf,tertiary,4200.180662,8564.031115,1498.837614,A
495.77862,F,married,55.996443,0.496834,education,secondary,7544.715943,41720.055597,2813.445317,A
499.566529,M,married,38.971154,2.972337,retired,secondary,1931.279302,15713.654218,872.389358,A
570.991427,F,married,41.164631,2.824561,government,secondary,1855.20743,3529.116336,1205.42588,A
576.903817,F,married,59.013242,2,government,secondary,2567.979675,12401.64739,654.312999,A
376.0627,F,married,53.488623,2,IT,tertiary,6870.331641,29964.926265,1941.378422,A
556.198084,M,married,57.374217,2.402692,government,secondary,3009.910935,12660.765605,783.157554,A
495.302943,M,married,36.661699,2.425593,IT,tertiary,5273.135103,22628.771725,2185.778928,A
894.093607,M,married,49.428087,1.877227,medicine,postgrad,9804.473934,58281.402803,3381.794035,A
554.936597,F,married,57.614203,2.442649,government,secondary,2641.939466,12475.698179,872.731648,A
694.420246,F,married,38.874055,2.318708,legal,tertiary,9221.135048,29299.972139,4035.600174,A
581.261492,M,married,38.021388,1.526008,legal,postgrad,9865.961363,46151.837583,4953.842355,A
522.21934,F,married,39.52562,0.602979,finance,secondary,1199.878423,16009.646817,1210.221511,A
257.97247,F,married,45.512595,0.845961,construct,postgrad,7978.344317,13563.417806,2664.383903,A
335.790015,M,married,58.870739,0.146313,retired,secondary,2243.366679,7808.446871,1142.217041,A
447.841261,F,married,40.215324,2,construct,tertiary,3993.609675,28395.478498,1326.659303,A
756.896055,M,married,38.643264,1,government,tertiary,4983.534019,22129.968325,1498.772177,A
888.814642,F,married,37.330646,2.004273,retired,tertiary,4198.266702,34570.486911,1554.200693,A
714.410872,F,married,38.103446,2,legal,tertiary,9267.845443,29852.69507,3892.007667,A
732.993978,F,married,40.288338,2,legal,tertiary,4238.303376,29615.700186,807.022009,A
687.580204,M,married,25.669658,1,retired,secondary,720.720723,8978.208578,656.571336,A
673.017338,M,married,33.74358,1.893005,medicine,professional,7087.545774,56033.835639,5466.187484,A
729.528598,M,married,45.456195,1,government,tertiary,4986.003622,22016.307623,1498.057855,A
654.251966,M,married,36.089526,0,manuf,secondary,2336.891814,10263.628707,1026.47134,A
773.225167,F,married,28.26042,2.024877,legal,tertiary,10537.243476,29158.748787,4211.301985,A
883.897366,F,married,25.748988,1.579366,IT,tertiary,8132.134043,24825.877783,2148.839394,A
365.894196,M,married,34.99094,0.166523,retired,secondary,2042.8124,9429.474065,1796.107219,A
551.100753,M,married,37.410851,2.524013,legal,postgrad,13476.984665,38596.960792,3858.531896,A
810.170221,F,married,38.852309,1.962336,construct,secondary,1666.09998,21015.267346,1248.258394,A
515.689554,F,married,56.850415,1,IT,secondary,1304.827449,23804.62269,1946.645669,A
404.369754,F,married,42.486354,1.403608,finance,secondary,754.58347,15714.599772,856.172484,A
802.466938,F,married,44.694396,2.884453,legal,tertiary,9389.092625,28287.298428,4645.628498,A
938.192574,M,married,38.010204,0.850823,construct,secondary,1959.509612,20975.8038,2070.060467,A
816.336859,F,married,43.509286,2.638788,manuf,secondary,2955.395128,18567.880629,1360.395875,A
845.518622,F,married,26.367257,1.506994,IT,tertiary,8470.296522,24780.969012,2105.177275,A
763.034926,F,married,36.100628,1.350097,legal,professional,4181.90918,66822.120639,7564.712233,A
886.136906,M,married,43.345766,1,construct,secondary,8874.183381,14847.426478,1653.700735,A
688.660872,M,married,33.125401,2.500251,legal,postgrad,13775.61641,46256.524701,4336.705827,A
436.282458,M,married,37.9116,1,legal,postgrad,9990.827932,46358.342387,4704.981513,A
138.133373,F,married,46.526544,1.191573,legal,tertiary,3432.11435,24723.344343,1104.874126,A
905.411344,F,married,37.166453,1.053635,manuf,tertiary,7755.602687,23324.58288,2050.791198,A
445.924272,M,married,43.962384,2,manuf,secondary,3332.185533,10471.734237,1026.91824,A
199.729173,F,married,42.409301,1.872054,manuf,secondary,1382.159653,12105.194232,1030.447425,A
887.831352,F,married,31.936554,1.736738,construct,secondary,8976.851643,17114.30105,2196.858673,A
518.891636,F,married,41.321743,2,legal,tertiary,3940.693871,27979.03956,1322.343743,A
566.831094,F,married,36.049293,1.34415,manuf,secondary,2626.176071,11838.04214,453.085047,A
919.256364,F,married,62.53612,2.501375,government,secondary,2709.182916,4218.760304,1079.943274,A
886.203662,M,married,43.219592,1,construct,secondary,8843.111331,14838.121125,1655.24145,A
859.365367,F,married,25.689291,1.604926,IT,tertiary,7750.672787,24994.900495,2175.264138,A
407.850653,F,married,46.967104,0.913769,legal,secondary,8849.652631,42079.304624,2029.882517,A
487.080893,F,married,46.817456,0.387192,finance,secondary,949.887948,16175.507051,610.853401,A
983.361032,F,married,28.262348,0.36166,legal,tertiary,2934.845071,20824.117305,2631.196426,A
580.172992,F,married,48.818294,1.348618,manuf,tertiary,4119.41901,20545.077237,1378.949003,A
811.125489,M,married,40.341549,1.582449,finance,tertiary,5701.718171,36304.950001,1385.72331,A
951.492947,M,married,20.169191,2.00421,legal,postgrad,14653.284675,40755.906817,1238.894128,A
590.700449,M,married,32.669296,1.862489,medicine,postgrad,9735.119433,55221.227819,3200.361115,A
810.140367,F,married,38.382902,1.922028,construct,secondary,1755.697824,21042.150509,1247.288761,A
421.315295,M,married,36.597782,1.985769,construct,secondary,3822.540793,16578.926554,1266.007326,A
22.793224,M,single,26.541676,0,medicine,tertiary,11667.518433,28751.046421,2950.699533,B
615.197618,M,single,25.195049,0,manuf,tertiary,5468.947906,25427.464197,2412.200503,B
719.823279,F,single,28.277126,0.416646,legal,postgrad,6664.345665,27697.476477,3083.896322,B
421.322429,F,single,27.111198,0.015076,legal,tertiary,8164.124963,19970.41551,2300.264589,B
84.161841,F,single,27.00595,0.135208,legal,secondary,8856.714042,45493.242279,3472.787482,B
99.325199,M,single,28.57401,0.459603,medicine,tertiary,10321.427174,31716.907171,1704.248173,B
296.307905,M,single,28.068933,0,government,secondary,4682.406289,19640.870327,651.597226,B
191.646603,F,single,20.64079,0,IT,secondary,2811.17181,9299.008517,873.90361,B
288.145617,M,single,21.79904,0,manuf,tertiary,6133.348763,26197.05757,2183.767701,B
563.464342,F,single,25.320814,0,government,postgrad,9121.609279,25930.811445,2556.36246,B
148.964558,F,single,27.318879,0.329523,manuf,secondary,9230.925975,45834.788225,2930.56381,B
402.653014,M,single,23.407792,0,medicine,tertiary,11228.865141,29596.01405,2143.080268,B
344.41392,F,single,22.981224,0,legal,postgrad,9636.031226,15802.002894,2443.610634,B
402.45977,M,single,27.289334,0,IT,tertiary,8299.430404,11701.92843,2008.483269,B
234.852218,F,single,23.226141,0,legal,postgrad,12442.693284,17728.083891,3126.54875,B
333.703791,F,single,21.014619,0,legal,postgrad,7650.288844,27556.988344,3066.238469,B
399.227669,M,single,28.447117,0,IT,tertiary,6368.270773,12479.669393,1854.99485,B
335.230295,F,single,26.988281,0,construct,secondary,11192.381788,51626.21924,2857.81134,B
451.515713,M,single,27.187637,0,IT,tertiary,7668.561598,11646.524485,2025.325264,B
755.031502,F,single,19.240619,0,legal,tertiary,6310.932791,22278.337548,1637.83703,B
754.867144,F,single,24.163604,0,education,secondary,2634.359795,16993.508274,477.507811,B
461.940973,M,single,22.990779,0,legal,tertiary,9582.737329,17654.236739,2435.603648,B
538.630795,M,single,26.496223,0,manuf,tertiary,2419.813693,25127.85561,1523.50018,B
628.740026,M,single,24.875207,0,government,secondary,4294.668454,17210.221933,330.426538,B
448.702898,F,single,25.556109,0,construct,secondary,11224.737387,47440.083055,2572.442161,B
433.992736,F,single,23.542805,1.904083,legal,tertiary,9050.070594,18785.397087,2475.590846,B
589.354866,F,single,20.119773,0,IT,secondary,2112.646988,10034.879721,972.735008,B
504.204333,M,single,22.380886,0,manuf,tertiary,6053.040792,26011.438168,2298.248989,B
615.798751,F,single,25.894879,0,government,secondary,4342.61813,17470.723292,2585.467582,B
247.070384,F,single,28.247433,0.242276,legal,tertiary,5528.159285,29179.305752,3467.146933,B
878.232179,M,single,25.169254,0,legal,postgrad,9444.686179,25945.481555,4253.534416,B
864.14757,M,single,24.051779,0,legal,tertiary,11377.795919,34914.297552,1808.402773,B
502.048417,F,single,28.060918,0.488843,government,postgrad,6623.506896,28269.129189,2875.197249,B
736.610948,M,single,27.322321,0,education,secondary,2450.764417,17750.683316,425.270679,B
942.7178,M,single,22.882059,0,manuf,tertiary,3425.241937,24135.253913,1138.248507,B
683.138181,M,single,19.290511,0,legal,tertiary,6182.748423,22885.896328,1904.851019,B
965.368049,F,single,27.87922,0,government,postgrad,8487.962416,26251.379072,2658.816936,B
842.008698,F,single,26.17169,0,government,secondary,3785.559313,17325.703626,308.402017,B
631.762961,M,single,27.034804,0,medicine,tertiary,12064.670372,29963.448543,2473.529885,B
4.988689,M,single,27.850241,0,medicine,tertiary,12542.473328,29116.172147,3188.306588,B
580.608333,M,single,25.285079,0,manuf,tertiary,5186.778534,25256.458984,2375.646421,B
628.901896,F,single,28.453531,0.659698,legal,postgrad,6614.281174,27837.469602,3303.994099,B
308.964928,F,single,26.355248,0.000076,legal,tertiary,8402.535944,20506.572029,2274.023706,B
77.539915,F,single,27.186655,0.264322,manuf,secondary,8497.295457,45307.399939,3473.888568,B
206.281731,M,single,28.702526,0.459603,legal,tertiary,11332.50636,33355.61476,1867.332374,B
196.424036,M,single,28.048922,0,government,secondary,4819.615438,20141.592333,671.339424,B
143.548797,F,single,21.026266,0,IT,secondary,3029.222368,9833.602826,723.140528,B
182.361433,M,single,21.629211,0,manuf,tertiary,6104.026475,26274.19006,2063.512565,B
357.774489,F,single,26.028657,0,government,postgrad,9056.791509,25905.058621,2548.15505,B
166.414404,F,single,27.197808,0.036195,construct,secondary,9681.920867,46135.568898,2734.936554,B
251.658169,M,single,23.390515,0,medicine,tertiary,11213.838547,29329.191818,2020.635621,B
320.767275,F,single,22.311034,0,legal,tertiary,9508.951278,17668.223582,2457.18371,B
386.918646,M,single,26.860157,0,IT,tertiary,8530.115268,11645.767787,2027.735799,B
250.459099,F,single,24.101042,0,legal,postgrad,12631.620593,17679.309888,3313.974565,B
297.826384,F,single,20.501068,0,legal,postgrad,7594.9434,27583.145877,3350.934809,B
357.658633,M,single,28.547895,0,IT,tertiary,6537.575323,12886.708884,1760.667225,B
379.513585,F,single,27.191378,0,construct,secondary,11237.144355,53986.075267,3058.711542,B
471.189904,M,single,27.560083,0,IT,tertiary,7061.44561,11649.055253,2016.691126,B
597.402417,F,single,19.624933,0,legal,tertiary,6634.232816,22213.995439,2191.880382,B
697.990867,F,single,23.361515,0,education,secondary,2493.898734,16702.719089,527.380571,B
485.587618,M,single,23.660969,0,legal,postgrad,9709.817278,15788.016052,2422.030572,B
539.396797,M,single,25.049457,0,manuf,tertiary,3443.368295,25099.448343,1191.732878,B
601.008531,M,single,26.642355,0,government,secondary,4305.20677,17617.481429,344.296045,B
514.182568,F,single,26.377599,0,construct,secondary,11672.049959,55621.23495,4160.39342,B
518.238891,F,single,27.351755,1.90959,legal,tertiary,8056.459811,19482.29333,2390.297296,B
589.791695,F,single,20.074248,0,IT,secondary,2039.00771,9224.591632,1077.704582,B
609.419962,M,single,22.975407,0,manuf,tertiary,6053.480051,25941.513443,2430.440662,B
664.26608,F,single,24.468268,0,government,secondary,4355.697125,17459.073728,3379.297088,B
390.424063,F,single,27.926873,0.058698,legal,tertiary,5337.714054,29577.140966,3299.488684,B
568.419973,M,single,23.607406,0,legal,postgrad,8138.85619,26503.529005,5623.227737,B
586.00913,M,single,26.387565,0.857127,legal,tertiary,10088.725477,36049.624162,1706.611791,B
620.534938,F,single,26.866534,0,legal,postgrad,7652.11801,27556.103824,2782.610633,B
807.685281,M,single,27.440842,0,education,secondary,2744.14276,17840.924201,405.523681,B
927.474135,M,single,24.501908,0,manuf,tertiary,2720.905884,24206.601337,1154.975451,B
950.327888,M,single,20.252629,0,legal,tertiary,3878.621942,23367.253331,1128.690893,B
980.238078,F,single,27.809611,0,government,postgrad,8827.674328,26013.04408,2625.063453,B
937.923929,F,single,25.11721,0,government,secondary,3614.49124,16998.832423,292.44288,B
861.994812,M,single,25.872596,0,medicine,tertiary,11469.452582,29942.741747,2325.459499,B
612.94412,M,single,26.714264,0,medicine,tertiary,11671.977864,29713.722008,2902.803453,B
575.218599,M,single,24.921027,0,manuf,tertiary,5738.433427,25970.988312,2385.068434,B
701.326071,F,single,28.563103,0.787849,legal,postgrad,6615.282935,27752.609306,3645.621066,B
427.767098,F,single,24.618001,1.258253,legal,tertiary,8896.282002,19617.084028,2328.117706,B
80.857491,F,single,27.061469,1.597923,manuf,secondary,8488.878367,45480.191042,3473.404717,B
88.437937,M,single,29.63446,0.837644,medicine,tertiary,10226.071193,32630.335191,1837.426688,B
187.672034,M,single,27.952053,0,government,secondary,4804.297723,20123.119475,655.670623,B
139.885793,F,single,21.054316,0,IT,secondary,2885.589935,9710.716656,672.152322,B
305.880582,M,single,22.078097,0,manuf,tertiary,6114.226352,26112.937049,2238.84325,B
753.785014,F,single,24.122128,0,government,postgrad,9166.507527,25947.574555,2562.905932,B
91.160926,F,single,27.183705,0.304287,legal,secondary,8980.3477,45657.967709,3231.171314,B
521.615035,M,single,24.140642,0,medicine,tertiary,11324.947037,29887.569259,2407.044721,B
406.615779,M,single,22.987273,0,legal,postgrad,9622.907612,17379.961316,2443.21722,B
410.329842,M,single,27.216402,0,IT,tertiary,8057.042735,11665.448806,2012.326925,B
262.081986,F,single,24.325223,0,legal,postgrad,12621.113576,17649.702898,3294.940075,B
502.534054,F,single,21.195924,0,legal,postgrad,7702.192096,27543.096446,2899.801527,B
382.716042,M,single,28.469117,0,IT,tertiary,7336.073996,13131.038122,1639.295077,B
389.468206,F,single,26.923788,0,construct,secondary,11210.912881,48110.570496,2578.387215,B
416.10867,M,single,27.261005,0,IT,tertiary,8278.819596,11687.979246,2012.846273,B
653.866969,F,single,19.666724,0,legal,tertiary,6336.14904,22129.586651,2808.653597,B
547.287715,F,single,23.621478,0,education,secondary,2189.709728,16744.708106,561.3934,B
265.678559,F,single,22.68367,0,legal,tertiary,9518.522075,17702.784745,2462.056845,B
536.079423,M,single,27.284062,0,manuf,tertiary,2526.478837,25353.298962,1291.194852,B
572.338648,M,single,25.617632,0,government,secondary,4321.856138,17411.271097,349.393328,B
363.768669,F,single,26.257823,0,construct,secondary,10725.96069,47361.869043,2600.700445,B
448.504411,F,single,23.027055,0.208256,legal,tertiary,9506.899343,17746.565456,2450.734587,B
372.409053,F,single,21.522292,0,IT,secondary,2814.105234,10040.048503,866.733611,B
514.511827,M,single,22.855672,0,manuf,tertiary,6114.746204,25953.634465,2326.7012,B
682.399635,F,single,22.766469,0,government,secondary,4410.282356,17468.940348,3150.382509,B
752.270711,F,single,27.115195,0.225348,legal,tertiary,5383.538825,29822.110869,2854.198919,B
610.420896,F,single,25.199016,0,government,postgrad,9259.785832,25941.30506,4148.390887,B
180.904985,M,single,24.652424,0.391352,legal,tertiary,10078.855235,34168.690024,1870.935945,B
66.047755,F,single,28.087391,0.579758,legal,postgrad,6622.030263,28280.517908,3018.377123,B
767.424499,M,single,27.59596,0,education,secondary,2545.097921,17946.021879,397.78736,B
860.399195,M,single,24.509818,0,manuf,tertiary,2903.027714,24831.056869,1147.80782,B
598.745747,F,single,19.826579,0,legal,tertiary,6262.056475,22853.161861,2304.823718,B
974.816037,F,single,24.436441,0,government,postgrad,9059.501484,26022.216438,2600.736896,B
745.750059,M,single,27.430737,0,government,secondary,3928.35384,17665.451822,331.07309,B
430.210965,M,single,24.218378,0,medicine,tertiary,11521.604697,29903.166536,2148.872311,B
66.173837,M,single,28.051161,0,medicine,tertiary,12804.14373,29977.874379,3115.425509,B
548.099061,M,single,25.370355,0,manuf,tertiary,5074.7081,25197.031589,2364.897436,B
550.303726,F,single,28.54866,0.801484,legal,postgrad,6612.163529,27944.098822,3441.329068,B
353.217527,F,single,20.854578,0,legal,tertiary,7679.455935,22010.47305,2356.927387,B
77.040703,F,single,27.296992,0.387617,manuf,secondary,8398.789931,45272.052315,3473.889998,B
83.112194,M,single,29.507731,0.707971,medicine,tertiary,10303.778549,32570.890258,1826.241207,B
155.817164,M,single,28.029915,0,government,secondary,4872.749745,20277.4411,673.566755,B
137.784802,F,single,21.27778,0,IT,secondary,3074.301597,10033.888317,653.284487,B
151.606565,M,single,21.620474,0,manuf,tertiary,6085.351986,26295.628058,2022.515787,B
256.687962,F,single,26.332168,0,government,postgrad,9010.296271,25880.273728,2546.435657,B
170.645614,F,single,27.100811,0.003976,construct,secondary,9915.891091,46293.997895,2664.500002,B
213.168155,M,single,23.377076,0,medicine,tertiary,11199.065855,29114.768508,1918.233332,B
234.917642,F,single,22.212519,0,legal,tertiary,9485.007123,17712.429755,2465.231724,B
351.432967,M,single,26.91197,0,IT,tertiary,8626.793536,11685.136433,2013.858317,B
268.275962,F,single,24.878937,0,legal,postgrad,12642.941225,17632.996926,3361.799245,B
295.2064,M,single,20.463041,0,legal,postgrad,7579.446587,27598.944601,3592.824438,B
348.354705,M,single,28.55321,0,IT,tertiary,7336.74067,13238.292882,1622.223196,B
391.527346,F,single,27.339602,0,construct,secondary,11239.1006,55066.181802,3231.977872,B
472.847496,M,single,27.767854,0,IT,tertiary,6699.18748,11651.504985,2011.247551,B
548.765112,F,single,19.846329,0,legal,tertiary,6745.517231,22047.035616,2394.769479,B
536.55392,F,single,23.244195,0,education,secondary,2123.548019,16636.820918,575.758368,B
510.609627,M,single,24.12056,0,legal,postgrad,9764.667587,15775.02084,2409.300632,B
536.000663,M,single,27.454597,0,manuf,tertiary,2773.518287,25549.482055,1276.624835,B
