index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
95.668357,F,married,52.909483,0.976026,manuf,tertiary,6303.626855,19670.882361,772.790178,A
758.976916,F,married,22.57432,0.327224,medicine,tertiary,2974.005314,16735.129897,2012.36163,A
102.669431,M,single,26.58242,0,manuf,tertiary,12263.529738,29952.708125,3087.315956,B
270.745202,M,married,42.940186,1.121928,medicine,postgrad,8979.740149,54846.896931,3442.073182,A
661.986836,M,married,45.230551,2,retired,secondary,1913.682279,7913.871828,1748.283478,A
300.289262,F,married,62.078261,1.211213,manuf,tertiary,4321.832467,19625.533043,1556.100663,A
549.034521,F,married,57.682002,2.292761,manuf,secondary,2866.342002,12619.202732,727.855321,A
240.665491,F,married,31.75233,2.792309,legal,tertiary,3880.318145,20538.984758,1452.503594,A
112.285269,F,single,21.838165,0,legal,tertiary,5629.308246,26053.978953,2120.180222,B
639.770101,F,married,40.778298,1.674104,legal,postgrad,9415.238199,45645.585299,5833.143279,A
594.894352,F,single,27.239955,0,medicine,tertiary,7922.456803,27705.583253,2685.634478,B
578.933204,F,married,38.76384,1.018003,manuf,secondary,2659.606971,11478.662834,235.595339,A
303.336076,F,single,23.380346,0.316156,legal,tertiary,9636.966918,18902.236745,2548.015595,B
431,F,single,27.96,0,government,tertiary,7295.89,25399.72,1505.92,None
856,F,divorced,44.86,1,legal,secondary,1915.08,19382.89,2011.31,None
92.560846,M,single,29.579179,0.39054,medicine,tertiary,10485.201938,32970.360908,1838.780855,B
775,M,widowed,59.97,1,education,tertiary,2621.31,20286.26,493.89,None
510.184223,F,single,27.390339,0.071604,legal,tertiary,6245.462261,26076.628355,2678.945453,B
309.457429,F,single,27.542948,2.660233,construct,tertiary,11113.431552,51073.971931,3590.048431,B
825,F,single,27.95,0,government,postgrad,7847.95,27513.68,2731.16,B
330.398877,M,single,22.121228,0.186032,government,secondary,4964.639544,20682.856828,803.037321,B
453,M,divorced,43.19,0,government,tertiary,4449.75,22624.1,1274.35,None
437.991615,F,married,35.942231,1.721924,legal,tertiary,3121.146511,31776.764627,2349.563452,A
382.795253,F,single,20.911071,0.000725,legal,tertiary,7026.559667,26443.448324,2740.22069,B
253.692355,F,married,41.456977,1.142539,IT,tertiary,5814.845309,26878.792681,854.756784,A
307.388015,F,single,28.331255,0.493105,construct,tertiary,10780.571887,35387.065393,1801.808067,B
237.777373,F,single,28.312629,0.243959,construct,tertiary,10657.97109,47484.108721,2660.89593,B
355.093519,M,married,31.922283,1.752423,manuf,secondary,2900.977111,19603.043199,1078.721234,A
732,M,married,24.84,2,education,postgrad,8578.81,40964.26,1154.56,None
526.477154,F,married,34.724004,1.104409,legal,tertiary,9899.649535,29906.233732,2299.492296,A
538.012955,M,married,31.530134,2.865406,legal,postgrad,13789.843015,46156.774631,3776.978511,A
420,M,divorced,47.2,2,finance,secondary,2360.47,13504.55,2195.52,None
452.81247,M,married,51.991621,0.090204,retired,secondary,2255.630804,8798.475025,1157.429194,A
254.239489,F,married,39.116712,1.995497,IT,tertiary,5952.24287,27755.993987,1354.642652,A
837,F,married,65.91,0,retired,secondary,1432.13,14981.29,701.59,None
107,M,married,61.31,3,IT,tertiary,4670.3,22049.58,2548.68,A
468.262172,F,single,21.478119,0.109881,legal,tertiary,6917.638468,26428.275153,2707.540727,B
573.949875,F,single,27.137323,0,medicine,tertiary,7920.599569,27657.775963,2682.595766,B
999,M,widowed,72.92,1,retired,secondary,1694.83,8837.19,1342.45,None
335.2791,F,single,26.855519,0,medicine,tertiary,7890.130328,27713.483402,2510.744775,B
342.720092,F,married,40.700951,1.636372,manuf,tertiary,5714.299358,35548.667328,1362.849884,A
392.060043,M,single,22.024683,0.814856,government,secondary,5071.631885,20913.112296,966.242916,B
903,M,single,35.43,0,finance,tertiary,5997.88,37382.28,1446.81,None
847,M,divorced,39.51,3,finance,postgrad,5361.2,41902.21,3893.53,None
322.875063,M,single,26.821471,1.790849,government,secondary,5522.656222,20208.98972,972.429698,B
763.45288,M,single,21.094945,0,manuf,tertiary,4593.70773,24496.608693,2217.20143,B
257.67945,F,single,23.992294,0,legal,tertiary,12612.544107,17666.377575,3236.84922,B
251.498843,F,single,26.13748,0,medicine,tertiary,7898.084125,27762.59464,2352.177107,B
401,M,widowed,57.03,0,government,tertiary,4441.41,1590.23,748.14,None
964.20917,F,single,24.767768,0,legal,tertiary,9201.59117,25947.476047,3286.614175,B
407.262311,F,single,28.335298,0.539048,construct,tertiary,10993.066331,35592.666228,1898.323125,B
753.994053,F,single,25.953803,0,legal,tertiary,5346.770324,29731.422575,2331.986647,B
295.518544,M,married,29.434336,1,retired,secondary,1849.956955,8965.402341,1192.032172,A
214.369431,F,single,27.785338,0.01476,construct,tertiary,10803.087499,49077.303782,2795.589429,B
361.05586,F,single,27.768975,2.105563,construct,tertiary,11221.019073,52322.359718,3317.440733,B
686.601108,F,single,27.432374,0,IT,tertiary,4198.582891,14921.827338,756.690319,B
634.280871,F,married,37.012637,1.936965,IT,tertiary,7302.769413,25723.822813,1216.935693,A
381.384943,F,married,43.25062,0.036124,medicine,tertiary,2544.319352,16746.839879,1965.121248,A
174,M,married,34.88,1,manuf,secondary,722.07,11707.8,843.7,None
739.561477,M,married,34.570298,1.900542,government,tertiary,5274.902228,22832.343497,1914.591997,A
305,F,widowed,70.46,2,retired,postgrad,5797.28,33672.38,519.92,None
58,F,divorced,57.84,0,government,secondary,2500.88,5691.44,1278.66,None
609.07757,F,married,38.942618,1.863059,legal,tertiary,9244.207635,28978.189178,2453.12957,A
386.914426,F,single,26.031257,0,manuf,tertiary,9014.576623,26084.012703,2548.156597,B
645,F,married,69.15,1,retired,secondary,1499.97,10697.22,1354.99,None
598.219218,F,married,35.115372,1,legal,tertiary,4331.462482,20225.652175,2614.945649,A
910.745954,F,single,22.725118,0,education,secondary,3831.484945,17091.371146,629.266965,B
198.064552,F,single,27.682674,0.001803,construct,tertiary,10347.088586,46760.549776,2631.152153,B
486.47167,F,single,26.780146,0.060695,construct,tertiary,11581.473913,49037.831793,2625.88945,B
55,F,divorced,65.3,1,retired,postgrad,3328.51,10105.98,1445.43,None
660.05761,M,single,25.751594,0,manuf,tertiary,4075.648851,25040.268162,2454.326779,B
359.8837,F,married,62.704431,2.194938,manuf,tertiary,3769.493587,19732.060675,1092.662836,A
628,M,widowed,69.61,0,retired,tertiary,2842.85,15448.78,1147.37,None
664.318971,F,married,36.749507,1.988848,IT,tertiary,4516.240947,29943.831802,1134.269277,A
563,F,single,21.01,0,government,professional,11982.47,53421.89,1783.68,B
821,M,single,27.94,0,construct,professional,3873.03,13757.19,1305.14,None
849,F,single,27.97,0,government,postgrad,7361.66,28364.91,1954.94,None
301.203537,F,single,28.244721,0.115164,construct,tertiary,11022.311722,48327.093764,2681.869851,B
16,F,married,40,1,manuf,tertiary,7167.15,15068.04,1748.94,None
298.181474,M,married,26.021149,1,retired,secondary,831.614816,8919.230655,1198.353738,A
768,F,married,67.1,1,retired,tertiary,2326.82,14908.37,1210.98,None
750.062865,F,single,27.191159,0,legal,tertiary,7696.252618,26144.251549,2621.834044,B
962.813936,M,single,25.544793,0,medicine,tertiary,11518.038233,29599.660651,2431.462208,B
336,F,divorced,27.37,4,IT,secondary,1987.63,15818.82,1099.65,None
956,M,single,27.84,0,manuf,professional,12355.92,40883.6,2952.64,None
130.463802,F,single,26.668177,0.195454,legal,tertiary,6368.038856,26711.420838,2684.812699,B
853,F,married,51.65,0,manuf,professional,8948.02,15226.9,1718.37,None
690,M,single,27.84,0,education,secondary,2661.86,5622.38,532.2,None
519.537804,F,single,20.329335,0,IT,secondary,1933.267581,10000.983872,1075.849493,B
494.499209,F,married,51.808073,2,IT,tertiary,5911.323818,29989.434838,820.418472,A
790.753798,F,married,28.948411,0,IT,tertiary,9565.741955,26914.42553,1961.110456,A
747,F,divorced,40.66,2,finance,tertiary,7276.48,22529.93,2305,None
234.747965,F,married,38.229287,1.603244,finance,postgrad,11159.790668,33718.141883,4238.02293,A
652.476,F,married,40.725396,1.366316,legal,postgrad,8621.842677,45596.021315,5833.802636,A
585,F,single,39.2,0,legal,secondary,3094.49,8101.6,1704.52,None
280.209962,M,single,27.569555,0,IT,tertiary,8479.749116,12866.219411,1670.379196,B
848,F,single,19.98,0,finance,secondary,2272.71,14287.3,1150.97,None
227.473541,F,married,41.073334,1.438589,legal,tertiary,3836.887873,24926.577198,2486.507814,A
210,M,single,27.69,0,government,secondary,2082.23,17948.54,982.88,None
447,M,married,32.63,4,finance,secondary,1730.58,16511.9,1851.99,None
423.940655,M,single,21.488958,0,manuf,tertiary,5087.807384,23464.600481,1715.753764,B
4.00615,M,single,28.390166,0,medicine,tertiary,13377.684552,29982.701862,3227.784823,B
158,M,married,26.28,2,medicine,tertiary,7010.4,24533.69,1329.07,None
756.066209,M,married,34.353597,1.904492,government,tertiary,5209.044219,22848.250214,1568.024857,A
172.309288,F,single,25.947518,0,manuf,tertiary,9030.968975,24827.113918,2389.848602,B
392.157807,F,single,20.380117,0,IT,secondary,1810.755341,9937.085659,898.977614,B
818,F,divorced,53.72,2,IT,tertiary,6183.15,25756.82,730.38,None
483,F,married,30.46,0,government,postgrad,8210.81,13904.08,2881.68,A
547.512706,F,single,28.962198,0.550324,construct,tertiary,11313.200056,38874.439768,1681.545532,B
947,F,widowed,41.53,2,government,professional,9992.22,45693.93,3760.8,None
549.744024,F,single,22.829159,0.4811,legal,tertiary,7098.948733,27773.50238,3490.33874,B
403,F,married,39.52,2,government,secondary,4166.72,15307.29,236.68,A
165,F,married,50.24,2,medicine,postgrad,12275.08,28592.25,4309.14,None
474.013867,F,single,26.742421,0.495217,construct,tertiary,10830.530023,35709.882931,1766.094602,B
623,M,single,30.81,0,government,secondary,1001.33,12018.35,209.87,None
592,F,widowed,65.19,0,retired,secondary,781.87,17593.72,652.56,None
312.448381,F,single,23.367953,0.409468,legal,tertiary,9646.794864,18887.703251,2549.221516,B
235,M,widowed,62.13,2,education,tertiary,3993.99,21914.89,1784.22,None
937.296489,M,single,24.355323,0,medicine,tertiary,12108.944561,29885.589503,2546.772315,B
93.155396,M,single,29.611244,0.741122,medicine,tertiary,10239.991573,32540.465501,1814.681823,B
241,F,single,28.25,0,finance,tertiary,4995.42,24000.3,1621.18,None
791.367944,M,single,18.973913,0,manuf,tertiary,4911.806009,23239.334924,1420.712431,B
197.233272,F,single,33.38532,0,government,secondary,2147.252503,17823.825108,543.657712,None
770.83411,M,single,20.583211,0,manuf,tertiary,4930.623486,24520.089674,2126.367953,B
241.182165,F,single,23.346918,0,legal,tertiary,10650.571027,17626.914162,2747.034285,B
776.122671,F,single,26.911651,0,education,secondary,3357.436519,17581.515027,448.525451,B
718,F,divorced,55.84,0,legal,secondary,3179.27,26469.3,1071.26,None
668.232881,M,single,23.789354,0,medicine,tertiary,11200.732414,29404.901402,2149.489586,B
895,M,single,40.84,0,medicine,secondary,3022.15,19926.25,1798.34,None
726,M,married,56.38,1,government,tertiary,4988.09,22007.77,1495.21,A
387.394937,M,single,26.869632,0,IT,tertiary,8511.318685,11645.782201,2027.45928,B
369,F,single,26.23,0,manuf,tertiary,4951.78,26957.78,761.54,None
721.834089,M,married,39.590903,0.091652,manuf,secondary,4056.87704,7921.938149,1379.606769,A
116,M,married,39.62,0,manuf,tertiary,2463.54,1694.22,1500.08,None
50.937862,M,single,27.864489,0.186125,medicine,tertiary,12105.58938,30446.88933,3083.992179,B
169.421094,F,married,40.409079,2.968646,manuf,tertiary,2512.233142,4333.8928,1454.676853,A
303.930537,F,single,27.690272,2.658305,construct,tertiary,11033.487857,48997.72236,3269.993556,B
415.659156,F,single,20.914954,0.00002,legal,tertiary,7150.602351,26571.682114,2829.159398,B
77.082617,F,single,27.230003,0.598593,construct,tertiary,8493.191488,45288.670601,3473.888654,B
29,F,single,44.43,0,medicine,tertiary,7058.44,41237.96,3912.06,None
166.047319,F,married,63.428842,2.674827,construct,postgrad,8415.849791,14126.565822,1198.388529,A
4.028026,M,single,28.619708,0,medicine,tertiary,13475.31422,30002.16133,3224.612573,B
325,M,married,39.63,1,manuf,tertiary,7793.29,20860.62,1468.64,A
506,M,married,20.2,0,construct,tertiary,661.03,18118.42,2003.13,None
326.023153,F,single,21.038842,0.283292,legal,tertiary,7318.877717,27667.998418,3365.937642,B
228,F,single,28.24,0,education,secondary,1991.69,4492.65,303.23,None
682.592647,F,married,36.985967,2,legal,tertiary,9997.604639,29612.515635,3852.780266,A
31,M,widowed,70.83,1,retired,postgrad,2604.68,13671.58,1026.93,None
592.077854,F,single,26.378497,0,manuf,tertiary,8805.726337,26075.977645,2558.225972,B
797,F,divorced,44.82,1,government,secondary,1779.11,11999.6,703.67,None
676.03366,M,single,21.315241,0,manuf,tertiary,4954.659436,23655.739428,1759.188291,B
482.833319,F,single,20.475154,0,government,tertiary,7613.542837,22596.061738,2291.643078,B
782.952154,F,single,24.13869,0,education,secondary,3452.247696,17467.756648,3161.245305,B
546.980644,F,single,25.05146,0,IT,secondary,3604.246207,10578.534572,1104.983484,B
69,F,single,23.39,0,finance,professional,12847.93,33671.32,4842.15,None
234.28972,F,married,48.089474,1.778637,construct,postgrad,8352.684569,14075.301825,1813.546491,A
303.705939,M,married,43.867621,2,manuf,secondary,3327.465966,10583.720661,1024.469277,A
50,M,widowed,56.51,1,IT,tertiary,8917.89,11595.8,1444.51,None
302.891595,M,single,27.766498,1.318869,government,secondary,5326.195769,19858.143397,1229.528406,B
737.09059,F,married,35.791047,2,legal,tertiary,10453.461764,30215.880085,4027.214341,A
545.724972,F,single,20.521425,0,IT,secondary,2056.035295,10033.900467,992.273538,B
369.538745,M,single,27.263479,0,IT,tertiary,7923.44967,12057.286299,1763.020092,B
491,M,divorced,34.9,0,government,secondary,2564.85,18698.4,768.51,None
383.806893,F,married,41.028353,1.497906,manuf,tertiary,5770.61282,35471.742808,1400.150908,A
486,F,married,26.86,2,education,tertiary,2109.48,19095.84,1103.11,None
350,M,single,29.44,0,construct,professional,12048.15,34593.71,7299.56,None
932.751717,M,single,26.492728,0,medicine,tertiary,10311.604442,28925.589592,2375.811771,B
405.901028,M,married,37.770186,1.102723,legal,postgrad,13414.198725,37636.229216,4075.886011,A
324.103032,M,married,43.143682,2.883795,legal,postgrad,16008.295965,37915.898106,3832.770844,A
619.723809,M,married,35.364509,2,government,tertiary,4591.914898,22969.561695,2221.84532,A
518.115686,M,married,26.948091,1.650629,medicine,postgrad,9881.13261,49206.414913,2934.483773,A
333.787174,F,single,28.829132,0.579003,construct,tertiary,10990.269961,35544.008336,1900.605633,B
51.945751,F,married,32.723308,3.927529,construct,tertiary,4453.676044,16827.376975,1881.791802,A
706.28471,F,single,25.594223,0.4345,construct,tertiary,11030.809972,37221.246684,1654.456911,B
268.275962,F,single,24.878937,0,legal,tertiary,12642.941225,17632.996926,3361.799245,B
700.020553,F,single,25.280644,0,education,secondary,3886.874921,17504.96062,743.551583,B
980.925826,M,single,24.645983,0,medicine,tertiary,10705.303699,28952.571861,2292.489535,B
572.78785,F,married,33.755004,0.813221,government,secondary,2568.915164,20831.93739,1982.665431,A
836,F,divorced,30.98,0,IT,secondary,1562.65,14878.11,498.59,None
874.090772,F,single,26.131139,0,legal,tertiary,9228.552686,25937.843665,3950.737813,B
723.165226,F,single,27.499802,0,education,secondary,3592.467773,17857.327049,575.298715,B
311.631749,M,married,33.98977,2.537019,legal,postgrad,10177.79831,46379.694191,4362.367131,A
67,M,married,48.22,2,medicine,tertiary,6157.58,19623.35,3155.41,None
780.991415,F,single,27.144843,0,education,secondary,3354.356829,17630.275559,465.891396,B
246,M,married,47.35,2,manuf,tertiary,2866.3,18821,1161.29,A
591.089069,F,single,20.06221,0,IT,secondary,1924.727828,10029.980502,1012.341951,B
803.62925,F,single,25.751901,0,government,secondary,2969.651068,17481.352482,2553.253018,B
137.307243,F,married,51.231309,2.878505,government,tertiary,4649.987052,21378.829048,2585.69564,A
868.584335,F,married,41.362292,1,construct,postgrad,8913.111088,15019.573395,1706.527719,A
792.351741,F,single,24.549216,0,education,secondary,3766.684373,17450.74343,2825.387244,B
421.837021,F,married,43.676487,1.074974,legal,tertiary,10205.897719,29420.076822,1585.888221,A
138.159869,M,divorced,55.587081,1.090321,finance,tertiary,6518.039991,12439.97982,2042.435163,None
949,F,single,22.37,0,manuf,secondary,3095.72,11810.51,550.17,None
783,F,divorced,49.55,1,manuf,secondary,591.14,11233.95,1043.65,None
769,F,single,28.01,0,manuf,secondary,2047.26,8016.6,828.01,None
547.289662,F,single,28.957736,0.51455,construct,tertiary,10754.56631,38366.263874,1735.468994,B
131.648684,M,single,29.424468,0.690985,medicine,tertiary,10775.691505,33064.354801,1896.141385,B
807.685281,F,single,27.440842,0,education,secondary,2744.14276,17840.924201,405.523681,B
634,M,married,59.45,2,finance,postgrad,10426.73,29460.48,1042.93,None
391,M,married,59.58,0,education,secondary,2973.54,3234.87,1017.62,None
248,F,married,54.5,2,IT,secondary,1391.94,18549.12,1724.06,None
359.599073,M,married,39.376514,2,manuf,secondary,4086.294669,15687.621674,1057.940142,A
820,M,married,68.78,1,retired,tertiary,3873.03,13757.19,1305.14,None
110.880267,F,single,26.357558,0.073951,legal,tertiary,5759.055776,28292.644041,2933.068609,B
710.43069,F,single,27.435668,0,medicine,tertiary,7844.982133,27063.664574,2636.060935,B
346.372719,F,single,23.42608,1.312281,legal,tertiary,9553.917847,18905.127271,2575.397598,B
63,M,divorced,57.07,2,manuf,tertiary,4996.54,15985.3,2328.75,None
636,M,married,42.51,2,legal,secondary,2574.35,20220.65,828.49,None
181,F,divorced,45,0,IT,secondary,1463.39,16051.12,1213.22,None
160.507111,F,single,26.480533,0,manuf,tertiary,9011.194902,25004.330393,2523.818925,B
118,M,divorced,45.59,2,construct,secondary,4408.43,24776.96,1946.16,None
226.670892,F,married,38.418311,3.633227,manuf,secondary,2775.801864,13458.289178,1361.200438,A
236,F,widowed,79.38,2,retired,secondary,1440.97,9955.54,1124.78,None
245.880365,F,married,30.569547,1.516955,legal,postgrad,9987.40752,45433.245014,3123.30843,A
709.73786,F,single,27.161779,0,legal,tertiary,8141.204701,26110.852318,2629.781461,B
521,M,single,28.51,0,legal,tertiary,6886.37,29409.99,2183.31,None
253.685104,M,married,52.432955,1.49631,construct,secondary,2207.51961,15973.900946,1247.627968,A
559.008428,F,married,37.879263,1,legal,postgrad,9973.827051,46361.235895,4658.514709,A
845,M,married,26.59,2,finance,tertiary,8602.03,17002.21,2037.79,None
900.058434,F,married,39.293956,1.113355,finance,tertiary,7417.897332,22973.884227,1959.237971,A
349,M,married,39.63,0,finance,professional,12048.15,34593.71,7299.56,None
173.078299,M,single,27.757847,0.516408,government,secondary,5005.6014,20274.262091,685.083616,B
262.29604,F,single,26.413459,0.416646,legal,tertiary,6638.114139,27234.151779,3024.163257,B
733,F,married,40.29,0,government,tertiary,6680,9360.44,1524.87,None
551.181031,F,single,20.201091,0,IT,secondary,2085.020016,10032.197584,1002.611393,B
606.205202,F,married,36.247725,2,manuf,secondary,2662.269106,11809.193951,284.052773,A
319.018391,M,single,27.10616,0,IT,tertiary,8560.027062,11690.596731,1916.166519,B
619.615788,F,single,24.672524,0,education,secondary,4297.331168,17294.944029,555.087797,B
712.651338,M,single,25.465179,0,manuf,tertiary,3031.364139,24221.000325,2492.332769,B
542,M,single,28.09,0,government,secondary,4328.09,17795.27,476.61,B
8,F,married,31.88,1,education,secondary,3356.69,7424.35,145.25,None
416,M,single,41.63,0,finance,secondary,1282,15890.52,1446.68,None
149.569227,F,married,51.039802,2.881435,government,tertiary,4639.466449,21401.344413,2598.7818,A
405.033958,F,married,39.601221,3.517746,manuf,secondary,2631.098301,13370.609269,873.5322,A
244.154924,F,single,21.789538,0.073891,legal,tertiary,6392.932816,26253.975153,2197.727405,B
662.015545,M,single,26.051628,0,manuf,tertiary,3997.588226,25118.267687,2482.781549,B
314,F,married,49.66,1,IT,postgrad,7505.61,46430.14,2997.21,None
234.852218,F,single,23.226141,0,legal,tertiary,12442.693284,17728.083891,3126.54875,B
365.463293,F,married,47.975274,1.000591,IT,tertiary,4818.290245,10377.307906,2726.011665,A
864,M,divorced,29.68,2,manuf,postgrad,10241.25,24121.35,2439.98,None
499.934882,F,single,26.141657,0,manuf,tertiary,8897.484643,26115.552485,2590.44934,B
491.521046,F,single,20.299269,0,government,tertiary,7626.056416,22662.543581,2246.511416,B
888,F,married,65.52,2,retired,postgrad,4009.23,20013.48,1811.16,None
384,F,divorced,42.3,1,finance,postgrad,4630.31,28998.11,3166.05,None
261,F,divorced,57.43,3,government,secondary,3149.69,12134.08,795.49,None
432,F,divorced,44.79,1,finance,secondary,1093.26,17643.79,1357.15,None
673,M,married,26.59,0,legal,secondary,2464.51,20019.82,1554.69,None
565.890376,M,married,28.597439,2.207582,legal,postgrad,10213.345029,48898.454823,3586.242093,A
155.099416,F,married,38.580455,1.447614,manuf,tertiary,4504.985058,20159.847634,1200.874019,A
781.635469,F,single,22.733259,0,education,secondary,3745.822225,17478.001154,3132.463329,B
819,M,single,27.98,0,IT,tertiary,4861.62,23835.17,776.03,None
578,F,single,27.52,0,manuf,tertiary,5001.26,19843.27,1535.52,None
560.622441,F,married,33.300252,1.503037,construct,postgrad,8413.195601,41948.713027,2407.627348,A
782.456711,F,single,24.290417,0,education,secondary,3474.663878,17477.577218,3346.231633,B
502.701381,F,married,43.200495,1.884776,manuf,secondary,1482.534138,12038.273603,804.9967,A
331.213207,F,married,67.334452,2.948717,manuf,tertiary,3884.337138,19258.448945,1404.363673,A
404.891574,M,single,26.951381,0,IT,tertiary,8501.967867,11645.958303,2027.111338,B
261.367511,M,married,57.286529,0.442171,construct,secondary,2203.018072,15858.743544,1285.472813,A
610.284454,F,married,42.913211,1.068257,manuf,secondary,990.994517,12187.516268,1150.76678,A
685.944038,M,single,24.039249,0,medicine,tertiary,11039.891038,29238.003415,2175.474132,B
628.740026,F,single,24.875207,0,education,secondary,4294.668454,17210.221933,330.426538,B
323.741378,F,single,23.937131,0,manuf,secondary,2955.008521,12662.926119,749.949071,None
977,F,single,21.5,0,government,secondary,1031.38,7913.75,886.57,None
390.209441,F,married,64.223983,2.773543,manuf,tertiary,3781.412553,19238.299257,1271.452285,A
877.155674,F,single,22.872465,0,education,secondary,3690.31938,17316.047132,489.424145,B
902,M,married,35.62,2,IT,postgrad,8719.34,45789.94,3134.8,None
759.652801,F,married,36.842962,1.655674,manuf,secondary,2614.276814,18677.519779,1025.613394,A
850,M,married,55.58,2,finance,secondary,2821.57,16220.6,1058.39,None
59,F,married,40.83,0,finance,postgrad,8250.71,29394.42,2933.97,None
622.71957,F,married,45.831369,1.164232,construct,postgrad,7980.052596,41935.915412,2698.572366,A
584.00996,F,single,23.591289,0,education,secondary,2228.765046,16739.426445,549.077469,B
279.809222,M,single,26.737962,0,IT,tertiary,8574.295989,11645.941733,2036.105486,B
279.129072,M,married,63.781315,0.140234,construct,secondary,2203.392286,15858.116926,1284.056828,A
156.317805,F,married,50.796501,0.377504,finance,postgrad,10817.884837,34619.596114,3941.201106,A
549.042372,F,single,28.007578,2.837234,legal,tertiary,7719.115506,19217.162115,2484.554207,B
427.909723,F,single,24.745343,0.329384,legal,tertiary,6786.664124,26632.391709,2603.172252,B
978.368944,M,single,25.160195,0,medicine,tertiary,11461.206732,29580.79858,2357.942828,B
675.413337,M,single,25.991085,0,manuf,tertiary,4612.339916,25160.232348,2351.671969,B
455,F,married,51.92,1,education,postgrad,4892.6,25482.14,2894.78,A
617,M,single,41.8,0,education,tertiary,4017.73,19989.3,947.94,None
822,F,divorced,49.04,0,manuf,secondary,2405.53,6160.56,1306.44,None
719,M,single,47.41,0,finance,postgrad,3285.71,19993.33,3407.56,None
710,M,widowed,60.02,0,manuf,tertiary,4092.82,12359.94,1530.55,None
217.920181,F,married,40.062596,1.025629,manuf,secondary,2327.967736,19613.932216,1358.202376,A
617.870472,F,married,25.973903,1.687441,medicine,professional,9857.967116,58461.413995,4408.377133,A
584.555868,M,single,41.360061,0,finance,tertiary,2776.146737,36640.274705,1533.947193,None
677.94141,F,single,25.739532,0.441837,construct,tertiary,11163.419589,37114.92385,1677.956743,B
498.381943,F,single,20.586636,0,IT,secondary,2034.087797,10012.334474,1042.734555,B
678.5293,F,married,37.18898,1.579352,finance,secondary,1304.505446,15835.867551,1207.177228,A
388.298934,F,single,26.294057,0.386392,construct,tertiary,10643.540371,35556.456224,1702.374677,B
766.740531,F,married,40.347064,1.544499,manuf,tertiary,5720.136753,35701.147791,1400.333354,A
667,F,widowed,58.66,0,finance,tertiary,6324.61,25830.71,2448.04,None
705.225832,M,married,35.873073,1.926272,government,tertiary,4806.459679,22769.964018,2412.154193,A
387.676865,M,single,26.934856,0,IT,tertiary,8393.879829,11645.802366,2026.98009,B
368.374376,F,single,26.033695,0,manuf,tertiary,9008.70864,25974.385601,2548.222303,B
294.697524,F,single,28.494231,0.550044,construct,tertiary,10923.164431,47828.867988,2669.769274,B
113.271274,F,married,38.96195,0.550621,manuf,tertiary,4533.318865,20118.034869,1175.501799,A
889,F,single,33.56,0,manuf,professional,10856.17,8872.69,4148.52,None
654.705511,M,single,26.397556,0,manuf,tertiary,3768.50161,25266.963719,2482.951087,B
383,F,married,59.65,0,IT,tertiary,3420.04,24980.83,3009.88,None
332.702017,M,single,21.654752,0.184412,government,secondary,4951.418532,20514.06443,776.197584,B
644.743562,F,single,26.819925,0,legal,tertiary,8472.943369,26137.821639,2570.970425,B
494.814295,M,single,21.617518,0,manuf,tertiary,4958.353973,23584.125661,1642.917376,B
172,F,single,26.71,0,construct,secondary,10168.13,46470.32,2624.87,B
742,F,married,45.32,2,finance,secondary,1369.85,17973.6,1442.15,None
799.553197,M,single,23.347487,0,manuf,tertiary,3404.088198,24227.627798,2127.563868,B
713,M,married,30.24,0,manuf,professional,10797.6,43840.12,2832.01,None
126.627942,F,single,25.610885,0.516531,construct,tertiary,8939.669817,43898.632671,3471.920775,B
911.704932,F,married,41.600114,1.082102,manuf,secondary,1473.164423,18374.665223,776.454071,A
267.468993,F,married,40.065731,2,IT,tertiary,5953.579053,28003.764515,1371.335102,A
124,F,divorced,56.94,0,construct,secondary,12214.12,72994.93,7301.07,None
320.721471,F,married,38.531287,0.096058,medicine,professional,9944.136521,62957.418333,2506.266031,A
774.277618,F,single,26.248651,0,education,secondary,3489.82664,17554.370059,437.973099,B
424.205134,M,single,21.446708,0,manuf,tertiary,5157.548213,23419.276541,1952.623325,B
457.618391,F,married,48.555849,0.447343,construct,postgrad,8152.595264,42060.303111,2712.042923,A
499,F,single,23.14,0,education,secondary,1793.76,16597.95,595.33,B
583,F,divorced,28.05,3,government,postgrad,7708.39,19249.76,2485.03,B
831,M,divorced,47.04,0,legal,secondary,5078.44,22162.69,922.89,None
482,F,divorced,71.11,0,retired,tertiary,3261.51,12437.5,1138.77,None
442,F,divorced,41.65,0,education,tertiary,3176.8,20000.59,780.2,None
237.438117,F,single,23.267863,0,legal,tertiary,12557.546743,17696.490735,3156.670095,B
566.068644,M,married,39.401101,2.930127,construct,secondary,2109.992708,16092.559916,504.761232,A
143.496447,F,single,21.05597,0,IT,secondary,3044.446369,10137.176853,674.502899,B
539,F,single,47.27,0,construct,secondary,3496.41,25664.44,1258.45,None
729.356626,F,single,27.73858,0,legal,tertiary,7845.000051,27064.683227,2690.948115,B
559.380734,M,married,27.17696,2.052089,legal,postgrad,10196.914652,48939.865685,3494.066322,A
109.908172,F,married,64.883599,1,manuf,tertiary,3849.562599,4548.636984,1822.759823,A
380.600796,F,married,37.402454,1.727271,legal,tertiary,2957.288427,32071.738584,2350.474107,A
338.462102,F,married,41.269058,1.322407,manuf,tertiary,5644.116876,36048.575863,1034.429717,A
