index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
429.675343,M,married,62.226534,0.453698,retired,secondary,2157.777303,8814.944932,859.623312,A
311.152573,M,married,45.315736,2.133202,retired,tertiary,4175.347352,32975.705885,936.636724,A
88.674218,F,married,63.222836,1,retired,tertiary,3806.809367,4540.181938,1900.304319,A
342.946744,F,married,40.792379,0.749231,legal,secondary,8891.85,42118.33,2018.23,A
600.966468,F,married,44.75205,0.752864,legal,secondary,8499.17091,41149.740093,2816.14035,A
481.901453,F,married,32.681055,1.04473,manuf,tertiary,3077.296906,16845.071754,1713.8915,A
808.566217,F,married,39.608099,2.585773,finance,tertiary,5999.061876,35483.889821,1475.537817,A
415.576961,F,married,43.76122,2,IT,tertiary,6120.603379,29905.007188,1992.043128,A
338.945588,F,married,66.069182,2.782861,retired,tertiary,4016.916752,19550.41291,1788.217553,A
295.274872,F,married,40.297666,1.531186,legal,tertiary,3756.244842,25236.013947,2417.937124,A
336.369247,F,married,42.054829,0.673216,construct,postgrad,8131.979865,13910.540081,2779.063435,A
445.686009,M,married,39.314397,2.405798,retired,secondary,1968.47455,15737.672986,877.677549,A
549.087149,F,married,57.669179,2.300935,government,secondary,2840.789502,12611.092127,728.228939,A
600.174676,M,married,60.37922,2.387148,manuf,secondary,3041.414727,12453.945147,849.465858,A
554.922606,F,married,58.564388,1.05215,government,secondary,2728.427246,12452.069324,922.350661,A
599.075549,M,married,37.735505,1.720872,legal,postgrad,9843.52198,45689.643205,5767.852622,A
547.052997,F,married,40.208664,2,construct,tertiary,3975.607264,28399.018229,1324.288572,A
847.862163,F,married,25.093511,0.527816,IT,tertiary,8370.708761,24129.9657,1998.164343,A
875.670123,F,married,34.105419,1.75859,construct,secondary,8974.195693,16924.442218,2130.946863,A
547.899545,F,married,43.454093,2,legal,tertiary,3460.506288,27261.747503,1289.621283,A
537.903786,F,married,47.322682,1.005755,legal,secondary,8717.189839,41948.726008,2230.260514,A
868.277013,F,married,32.916009,1.238717,construct,secondary,2031.440432,20987.501085,1436.548677,A
240.168627,M,married,34.637176,2.174725,construct,secondary,4218.450298,16765.199966,1711.865146,A
150.157309,M,married,63.904677,0.674053,retired,secondary,2239.243867,16035.666354,1210.517001,A
349.171764,F,married,37.634167,2,manuf,secondary,2331.073393,19509.609347,1038.689981,A
260.100739,F,married,49.101695,1.317885,finance,postgrad,10156.8356,32271.541464,3194.976666,A
562.966225,M,married,37.609323,1,legal,postgrad,10054.776439,46398.845864,4586.828223,A
250.081908,M,married,40.773461,1.314905,manuf,secondary,2553.33475,18553.082092,841.589572,A
330.053325,M,married,66.207509,0.902473,retired,secondary,1970.519187,8920.973647,779.439684,A
319.802427,M,married,66.861559,0.144464,retired,secondary,2226.214158,15850.3737,1328.472821,A
417.462609,F,married,43.431953,0.651234,construct,postgrad,8162.152874,13905.932218,2841.916068,A
547.727651,F,married,57.547116,2.308925,government,secondary,2928.004428,12633.788308,746.865329,A
603.470364,F,married,43.004332,2.824978,government,secondary,1534.565215,3532.180354,1182.644006,A
608.649532,F,married,59.988085,1.860244,manuf,secondary,3026.040459,12456.367909,1020.732605,A
709.116884,F,married,38.04984,2,legal,tertiary,9224.990098,29896.002384,3891.045758,A
681.174445,F,married,33.752177,0.070628,finance,secondary,1127.898209,15971.002204,1209.44246,A
781.335326,F,married,39.196821,2.1077,legal,tertiary,10191.224925,29059.036647,4180.83072,A
699.847703,F,married,40.0642,1.417026,finance,secondary,852.738315,15372.716485,1130.709956,A
861.165469,M,married,31.599746,2.99911,legal,postgrad,14198.659963,46120.019879,4188.701493,A
900.731581,F,married,43.051213,1.21817,manuf,tertiary,7418.109871,23162.201271,2097.509587,A
601.229779,M,married,46.729694,2,manuf,secondary,3361.617235,10394.114569,758.504318,A
899.231272,M,married,44.129221,1,construct,secondary,8790.131894,14787.115495,1621.668304,A
744.253316,M,married,49.725741,1.068454,medicine,postgrad,9780.502271,58276.196285,2757.544697,A
34.081733,F,married,42.487619,3.562263,manuf,tertiary,6310.111978,19072.976494,1705.540945,A
113.4101,F,married,58.908052,1.975248,manuf,tertiary,3581.611825,12898.378538,1806.673242,A
472.855858,M,married,36.80914,2.489905,IT,tertiary,5260.053106,22525.364765,2184.184119,A
562.385325,F,married,40.00607,2,legal,tertiary,2863.449044,28404.20609,1279.141142,A
683.696979,F,married,40.316863,2.488042,manuf,secondary,2965.077882,18596.619837,1390.655704,A
479.354791,M,married,41.318892,2.515977,legal,postgrad,13481.170093,38702.442046,3755.464556,A
363.588447,M,married,33.561561,1.474529,construct,tertiary,4985.57,10973.46,2729.26,A
818.809268,F,married,39.633051,2.643417,finance,tertiary,5994.262413,35373.384597,1465.709274,A
422.882931,F,married,45.972388,2,IT,tertiary,6113.011315,29904.020135,2056.781712,A
441.446771,M,married,42.547808,1.433742,manuf,tertiary,3812.694853,8646.753584,1492.031461,A
421.210454,F,married,48.561497,1.979723,legal,tertiary,9306.740342,28874.299867,1300.393168,A
321.958722,F,married,39.453209,1.77338,legal,tertiary,3773.750467,25119.432962,2431.272235,A
478.545614,F,married,31.093202,0.094393,construct,postgrad,8206.288144,13905.230871,2870.423679,A
554.202757,F,married,56.900182,2.529974,government,secondary,2579.148653,12460.244955,736.256982,A
376.072058,F,married,54.608351,2,IT,tertiary,6798.402434,30022.232879,1907.806953,A
583.547854,M,married,58.200365,2.306501,manuf,secondary,3038.135471,12591.060684,855.406043,A
523.459434,F,married,34.518798,0.506361,finance,secondary,1197.406467,15998.245892,1210.252802,A
825.35919,F,married,36.156909,1.916647,retired,tertiary,4300.509939,34570.006594,1596.75113,A
730.869018,M,married,35.856454,0,manuf,secondary,2462.65193,10307.530064,945.125998,A
368.784964,M,married,35.017168,0.205233,retired,secondary,2060.262799,9422.007219,1800.708997,A
816.659379,F,married,39.131208,1.704812,construct,secondary,1720.578894,21034.804497,1270.241902,A
886.39865,M,married,43.402048,1,construct,secondary,8852.638352,14845.534043,1654.419804,A
486.010517,F,married,46.884775,0.350889,finance,secondary,950.16753,16324.026392,596.611007,A
710.615908,F,married,45.580393,1.337815,manuf,tertiary,4007.464072,20714.979763,1325.154044,A
489.668346,M,married,29.204368,2.626576,medicine,postgrad,9720.344106,55476.539548,3948.000229,A
818.0787,F,married,37.848573,1.729774,construct,secondary,1671.18694,21000.270451,1278.530054,A
510.002604,M,married,34.280199,1.855542,construct,secondary,3793.524779,16583.445392,1277.903938,A
183.979446,F,married,42.777646,0.953726,finance,postgrad,11018.722253,34030.223717,7265.341842,A
279.819751,F,married,38.921681,2,IT,tertiary,5992.906199,27460.66502,1459.34461,A
318.399646,F,married,40.187453,1,manuf,tertiary,7777.530978,20594.643455,1435.887092,A
363.308073,M,married,28.318391,1.72808,construct,tertiary,4985.57,10973.46,2729.26,A
677.151219,F,married,38.623897,2.268562,manuf,tertiary,6020.765671,34434.182892,1592.65758,A
537.04472,F,married,46.770374,2.716211,government,secondary,2284.589721,13022.499887,707.88714,A
571.164159,F,married,59.868417,2,government,secondary,2571.2473,12417.55805,656.132561,A
602.446303,F,married,43.003779,2.543293,government,secondary,1391.264164,3431.378716,1176.271247,A
666.936798,M,married,40.003123,1.42068,legal,postgrad,9218.735543,45680.608777,5739.597889,A
769.985357,M,married,22.437719,1.997845,IT,secondary,1110.227737,8701.821674,1773.707043,A
889.312951,F,married,31.592188,1.817449,construct,secondary,8977.992466,17148.688544,2202.502884,A
754.766071,F,married,36.49817,2,manuf,secondary,2702.804592,11686.187554,227.315296,A
906.960017,F,married,22.206278,0.96268,manuf,tertiary,3076.826601,16665.237911,1977.572542,A
688.677268,F,married,40.36823,2.435979,manuf,secondary,2964.1394,18585.487776,1395.516766,A
205.082233,F,married,36.664975,2.533543,retired,tertiary,3577.994553,20235.949873,1468.129288,A
356.823339,F,married,37.312602,2,manuf,tertiary,3379.472479,16983.278679,1169.789927,A
334.827421,F,married,66.191653,2.782178,retired,tertiary,4026.498393,19546.132238,1785.859781,A
396.493473,M,married,64.98607,0.450985,retired,secondary,2080.926567,8875.127891,772.748247,A
788.060369,F,married,40.085469,2.226723,legal,tertiary,10198.413851,28918.074148,4256.381402,A
942.282017,M,married,37.633962,0.716587,construct,secondary,2055.985697,20973.178627,2162.003306,A
235.125802,F,married,48.122999,1.182207,legal,tertiary,3437.275253,24658.28732,1017.983924,A
608.4175,F,married,36.325749,2,manuf,secondary,2691.333398,11749.796094,240.038626,A
449.086822,F,married,47.322282,0.988675,legal,secondary,8781.500443,42036.328472,2138.995056,A
669.297671,F,married,45.565566,1.387997,manuf,tertiary,4113.916702,20717.578578,1326.536106,A
860.245205,F,married,37.52894,1.289497,construct,secondary,1794.079903,20994.885962,1418.326773,A
290.41824,M,married,38.230479,2.141614,construct,secondary,4006.595952,16583.889888,1264.41098,A
76.83839,M,married,56.49587,2,manuf,secondary,1313.981265,7609.487494,1424.642521,A
152.973721,F,married,39.400103,1.000099,manuf,secondary,2417.74631,11538.119526,292.285571,A
455.000668,F,married,40.229624,2,construct,tertiary,3977.178161,28405.154048,1325.168082,A
311.020974,M,married,44.161848,2.141718,retired,tertiary,4111.029168,33017.483886,912.881723,A
361.275786,M,married,41.248666,2.745169,finance,tertiary,5689.25378,36244.283061,1176.09102,A
363.500804,M,married,33.163098,1.702962,construct,tertiary,4985.57,10973.46,2729.26,A
823.721443,F,married,25.003089,0.215816,IT,tertiary,8626.425437,24146.266047,1945.178474,A
764.90833,M,married,22.649307,1.895762,IT,secondary,1061.947441,8752.173321,1739.897444,A
798.590656,F,married,49.319566,2,legal,tertiary,2643.456465,27161.386764,1360.53606,A
607.812133,F,married,36.451912,2,manuf,secondary,2687.183932,11726.370377,247.763508,A
373.958569,F,married,47.991864,1,manuf,secondary,962.876529,17267.166194,681.147044,A
813.254727,M,married,47.711495,1.69221,medicine,postgrad,9792.842708,58229.455745,3378.775056,A
89.230392,F,married,46.843264,0.666043,manuf,tertiary,5761.521308,19907.642132,813.709457,A
215.217398,F,married,47.163037,1.182462,legal,tertiary,3431.342241,24721.415633,1028.816967,A
174.141543,F,married,46.273084,2.30185,manuf,secondary,1384.859165,12111.428821,1056.798322,A
479.970246,M,married,41.957872,2.516229,legal,postgrad,13480.927414,38701.746286,3751.032486,A
342.977183,F,married,42.375609,0.646237,legal,secondary,8891.85,42118.33,2018.23,A
363.601541,M,married,34.049993,1.426843,construct,tertiary,4985.57,10973.46,2729.26,A
442.476356,F,married,44.267768,0.347461,construct,postgrad,8179.973719,13906.966963,2857.739366,A
495.602878,M,married,39.576235,3.027871,retired,secondary,1926.55,15713.06,875.48,A
609.732787,F,married,42.045095,2.894565,government,secondary,1694.283204,3778.498106,1093.234379,A
630.509599,M,married,36.899586,2.150578,legal,postgrad,13465.564589,38637.399943,3940.526153,A
886.923131,M,married,43.116729,1,construct,secondary,8831.337711,14837.165161,1666.50608,A
666.541583,M,married,33.661592,2.128414,legal,postgrad,13490.040257,46260.483254,4287.642008,A
924.134265,F,married,51.76615,2.875119,government,secondary,2533.440813,4127.332301,731.627233,A
22.793224,M,single,26.541676,0,medicine,tertiary,11667.518433,28751.046421,2950.699533,B
935.346466,M,single,23.710923,0,medicine,tertiary,13045.525687,29983.683662,2954.241196,B
125.581836,M,single,24.052709,0,manuf,tertiary,5045.356427,26032.546638,2136.345222,B
108.79985,M,single,22.648397,0,manuf,tertiary,5551.066937,26012.406338,2309.418227,B
67.545399,F,single,23.653149,0.045069,legal,postgrad,6875.546324,28158.99657,3670.895761,B
173.969619,F,single,28.533581,0.459603,legal,postgrad,7815.611976,28095.607042,3299.135719,B
228.62564,F,single,20.427972,0,legal,tertiary,7935.212658,22044.893514,2338.988073,B
104.770466,F,single,21.305194,0,legal,tertiary,8274.966933,22037.368023,2554.325041,B
104.619559,F,single,27.430899,2.449379,legal,secondary,9512.124988,45599.100834,3184.446358,B
123.687865,F,single,27.144124,2.075721,legal,secondary,9657.464438,46424.970575,3296.026479,B
301.867676,M,single,24.678734,0.890159,medicine,tertiary,10475.55156,31310.288812,2043.904668,B
313.242148,M,single,24.824685,0.774978,medicine,tertiary,11217.162238,30501.593463,2226.674224,B
309.092993,M,single,27.804729,0,government,secondary,4690.719738,18021.783434,613.842499,B
730.568581,M,single,23.104943,0,government,secondary,4900.932668,22329.574132,1042.326008,B
435.367948,F,single,20.546794,0,IT,secondary,3001.687887,8805.6392,765.167598,B
161.536743,F,single,22.215021,0,IT,secondary,3947.668172,11103.149082,1790.105401,B
428.063871,M,single,22.460787,0,manuf,tertiary,6157.297083,26096.427926,2344.820998,B
112.141961,M,single,25.47347,0,manuf,tertiary,6006.636561,25782.788342,2311.024331,B
215.111902,F,single,27.33542,0,government,postgrad,8269.154116,27441.055582,2662.730661,B
536.817185,F,single,27.480216,0,government,postgrad,8634.890266,25809.214948,2676.876026,B
98.11739,F,single,26.874469,2.636629,manuf,secondary,8663.464362,46150.743219,3114.509722,B
155.161942,F,single,27.223854,2.146717,manuf,secondary,8825.210475,45349.292663,3125.701404,B
206.531053,M,single,23.515767,0,medicine,tertiary,9499.162281,27395.015888,2061.365919,B
353.811112,M,single,23.58658,0,medicine,tertiary,10291.99016,27374.1545,2339.362266,B
319.743023,F,single,26.823232,1.581108,legal,postgrad,8731.424068,19048.997423,2483.882582,B
333.169934,F,single,24.288223,0,legal,postgrad,9815.238709,17098.850805,2427.843075,B
218.687459,M,single,26.604549,0,IT,tertiary,8325.411982,13274.369417,1871.854748,B
242.776662,M,single,28.129591,0,IT,tertiary,7344.579921,12055.213719,1839.850355,B
234.68425,F,single,23.470919,0,legal,postgrad,9782.209181,17616.11215,3041.367858,B
230.061167,F,single,22.933328,0,legal,postgrad,12085.803748,17698.611639,2623.593599,B
534.010872,F,single,24.104312,0,legal,postgrad,7792.2046,27586.396849,3668.559779,B
456.107512,F,single,23.245834,0,legal,postgrad,7794.986675,27580.528566,4368.572957,B
374.333528,M,single,28.494077,0,IT,tertiary,6174.128871,11759.024755,1654.635356,B
280.111068,M,single,28.341476,0,IT,tertiary,7809.717296,12971.648153,1666.612562,B
209.229207,F,single,27.340091,0,construct,secondary,10717.436879,55292.897923,2672.260976,B
265.241497,F,single,27.359155,0,construct,secondary,10503.981659,53842.660666,3565.440857,B
445.986322,M,single,26.544971,0,IT,tertiary,7502.315918,11710.143666,2019.251279,B
418.96932,M,single,28.332331,0,IT,tertiary,6534.258567,12866.15488,1963.028954,B
659.295192,F,single,19.216176,0,legal,tertiary,6257.240247,22470.559485,2539.439967,B
946.29029,F,single,19.730522,0,legal,tertiary,6760.464417,22907.338915,2707.042238,B
673.333475,F,single,23.207187,0,education,secondary,2597.451185,16274.166444,522.813695,B
512.345763,F,single,23.655377,0,education,secondary,3428.647336,16565.298496,303.049174,B
408.167582,M,single,27.525412,0,legal,tertiary,7788.387898,14936.638697,2264.000077,B
375.278274,M,single,24.710313,0,legal,tertiary,9582.938328,15730.170209,2433.330782,B
256.567843,M,single,26.950538,0,manuf,tertiary,3709.103827,25261.649387,1986.846852,B
215.852281,M,single,27.437334,0,manuf,tertiary,4315.353138,25314.194239,1460.166929,B
812.896831,M,single,28.007982,0,government,secondary,3915.200431,17937.882096,415.151084,B
578.199047,M,single,26.04688,0,government,secondary,4139.413632,17095.003606,387.204647,B
487.060109,F,single,25.896774,0,construct,secondary,11613.150568,55023.05395,2207.026479,B
414.037008,F,single,23.917123,0,construct,secondary,11484.757865,54745.095744,3188.906062,B
532.11492,F,single,26.480045,1.962183,legal,tertiary,7601.885529,21425.562239,2803.728805,B
531.132945,F,single,23.131196,2.516895,legal,tertiary,7480.246907,21585.789255,2504.632933,B
573.748334,F,single,25.772884,0,IT,secondary,3449.593716,10409.330622,1382.466474,B
317.974885,F,single,20.674091,0,IT,secondary,2932.435138,9372.325952,809.254953,B
475.711391,M,single,25.009025,0,manuf,tertiary,6146.096593,26042.82368,2270.670624,B
545.884665,M,single,25.398004,0,manuf,tertiary,5005.510682,25364.100889,2392.289642,B
865.024031,F,single,21.910514,0,government,secondary,3936.50001,16443.644927,365.095995,B
601.819735,F,single,26.343396,0,government,secondary,4332.84846,17710.515857,1352.705827,B
788.103745,F,single,27.277355,0,legal,tertiary,5433.689238,28659.063918,2716.138037,B
813.865412,F,single,27.413772,0,legal,tertiary,6646.426458,28397.504834,2659.598367,B
403.511266,M,single,24.708888,0,legal,postgrad,8838.239945,26462.033042,5191.760349,B
976.294117,M,single,24.613255,0,legal,postgrad,10244.482653,25947.02824,3082.495959,B
929.24413,M,single,24.191369,0,legal,tertiary,11373.361428,35282.054534,1719.682808,B
583.84663,M,single,27.636999,0.239067,legal,tertiary,10855.907877,37662.894864,1780.797337,B
906.519738,F,single,23.951255,0,government,postgrad,9017.76878,26084.584388,2646.857873,B
900.295957,F,single,24.267826,0,government,postgrad,8830.896493,27446.090297,2693.30525,B
805.05504,M,single,27.044091,0,education,secondary,2310.115466,17152.020223,415.426719,B
693.101384,M,single,28.038901,0,education,secondary,3590.008563,18047.696176,429.006582,B
544.333935,M,single,27.207759,0,manuf,tertiary,2956.099913,25514.966512,1438.651593,B
944.590379,M,single,24.190749,0,manuf,tertiary,3665.363873,23908.28304,1697.883117,B
158.515309,M,single,19.579404,0,legal,tertiary,4968.489881,23874.159304,1917.347108,B
502.9114,M,single,18.779376,0,legal,tertiary,5117.817212,22311.146423,1438.940704,B
704.509947,F,single,25.113942,0,government,postgrad,9126.360683,25549.390932,2555.760611,B
950.016737,F,single,25.59764,0,government,postgrad,8503.505076,27048.386125,2598.905161,B
776.85125,F,single,23.456184,0,government,secondary,3305.140549,16262.806937,415.179755,B
732.484431,F,single,27.314313,0,government,secondary,4161.22296,17455.281604,461.347075,B
676.713995,M,single,26.921682,0,medicine,tertiary,12030.651986,29989.743154,2416.405592,B
122.320386,M,single,27.561054,0,medicine,tertiary,13185.75033,29942.0312,3214.634982,B
96.675848,M,single,26.696879,0,medicine,tertiary,13450.397164,29992.256281,3188.847528,B
115.145101,M,single,27.623836,0,medicine,tertiary,13816.679521,29988.545857,3226.286584,B
113.98233,M,single,25.364571,0,manuf,tertiary,5002.751702,25825.878883,2220.603492,B
99.474924,M,single,24.607282,0,manuf,tertiary,5024.142414,25810.538526,2328.596294,B
50.398097,F,single,25.602859,0.088107,legal,tertiary,6684.280718,28260.936694,3669.222176,B
172.176468,F,single,28.438103,0.459603,legal,tertiary,6645.527487,28312.521125,3270.903158,B
74.046808,F,single,21.401742,0,legal,tertiary,8513.395782,22057.248243,2301.793881,B
59.204123,F,single,21.974109,0,legal,tertiary,8583.635734,22054.428821,2401.57022,B
99.724193,F,single,27.457336,2.843388,manuf,secondary,8656.859662,45287.525499,3355.187289,B
115.412781,F,single,27.364456,2.73711,manuf,secondary,8694.15818,45346.077507,3400.947019,B
133.798104,M,single,25.679165,0.987935,medicine,tertiary,10076.812789,32038.355183,1955.480466,B
136.556167,M,single,25.796096,0.975283,medicine,tertiary,10461.550663,31612.394327,2021.28754,B
391.577168,M,single,26.205601,0,legal,secondary,4904.317479,22150.567558,785.953652,B
399.200276,M,single,23.14029,0,legal,secondary,4938.739619,21737.179612,1304.270108,B
255.414704,F,single,20.988506,0,IT,secondary,3076.303253,9692.083316,654.39691,B
168.893993,F,single,22.047886,0,IT,secondary,3187.842828,10308.168009,1263.758422,B
301.880939,M,single,21.823139,0,manuf,tertiary,6139.053815,26191.905282,2221.787963,B
230.347553,M,single,24.093392,0,manuf,tertiary,6056.686053,26184.394475,2233.620004,B
190.831893,F,single,27.073348,0,government,postgrad,8738.711029,25791.168596,2628.506178,B
373.333071,F,single,27.169207,0,government,postgrad,8828.859734,25385.674529,2638.504947,B
134.427088,F,single,26.803947,1.824302,legal,secondary,9742.794731,46458.308577,3011.933758,B
163.437026,F,single,27.003521,1.485329,legal,secondary,9788.516734,46428.185731,3020.780864,B
200.054546,M,single,23.431498,0,medicine,tertiary,9713.207286,27926.112097,1764.87578,B
201.284589,M,single,23.470188,0,medicine,tertiary,10304.103552,27918.404395,1919.175995,B
246.71271,F,single,23.822978,0,legal,postgrad,9611.318673,17198.145952,2430.259878,B
220.486896,F,single,23.091451,0,legal,postgrad,9707.288966,17747.865083,2761.304046,B
219.822458,M,single,26.521025,0,IT,tertiary,8368.922858,11706.689438,2031.633507,B
283.683023,M,single,26.539511,0,IT,tertiary,7506.431192,11659.746896,2030.219336,B
247.202671,F,single,24.083989,0,legal,postgrad,12141.523965,17612.091265,3100.456853,B
243.856709,F,single,23.666286,0,legal,postgrad,12546.270033,17648.786543,2753.833217,B
402.785277,F,single,22.233165,0,legal,postgrad,7747.778727,27610.762014,4211.653765,B
367.653673,F,single,21.815467,0,legal,postgrad,7749.99588,27608.795734,4617.21493,B
294.058031,M,single,28.542737,0,IT,tertiary,7805.369583,12979.663091,1603.143423,B
335.935979,M,single,28.551323,0,IT,tertiary,7058.7225,13250.485603,1653.876463,B
240.270852,F,single,27.584731,0,construct,secondary,10985.024669,55928.452252,2718.325762,B
286.973798,F,single,27.592133,0,construct,secondary,10881.042701,55823.981136,3586.510859,B
467.276206,M,single,28.327331,0,IT,tertiary,6360.172784,11940.915678,1983.795737,B
441.455523,M,single,28.2851,0,IT,tertiary,6166.673425,11748.855247,1969.006739,B
501.892333,F,single,22.211956,1.142859,legal,tertiary,6973.67009,21823.240514,2809.854966,B
529.70731,F,single,21.277878,0.686827,legal,tertiary,6789.761183,21669.42417,2845.92089,B
561.79372,F,single,23.146542,0,education,secondary,2164.562561,16296.59381,578.063732,B
503.807052,F,single,23.190184,0,education,secondary,2548.05521,16567.560152,525.737389,B
423.004679,M,single,24.526794,0,legal,postgrad,9834.040134,16050.218097,2396.844645,B
451.073429,M,single,25.035771,0,legal,postgrad,9670.498958,15611.85436,2414.69411,B
540.6951,M,single,27.237832,0,manuf,tertiary,3420.023376,25543.800161,1377.562383,B
541.379215,M,single,27.527502,0,manuf,tertiary,3202.295674,25559.537873,1291.436117,B
722.425275,M,single,27.800815,0,government,secondary,4282.913873,17631.53078,465.648995,B
522.88206,M,single,27.953183,0,government,secondary,4414.437033,17897.923214,542.630879,B
528.467862,F,single,24.558374,0,construct,secondary,11798.963323,54424.951933,1854.387756,B
495.262076,F,single,23.120914,0,construct,secondary,11735.167822,54250.822797,2018.382274,B
556.578659,F,single,27.732785,2.640978,legal,postgrad,7696.146536,20976.235029,2739.607858,B
556.068783,F,single,27.056139,2.832875,legal,postgrad,7682.163291,21103.373395,2500.6889,B
548.877569,F,single,20.497569,0,IT,secondary,2208.278167,8859.890502,1110.269045,B
497.928129,F,single,20.232379,0,IT,secondary,2857.819772,8485.881836,920.025642,B
591.41974,M,single,25.097622,0,manuf,tertiary,6170.647584,25959.085366,2404.464832,B
613.171475,M,single,24.663058,0,manuf,tertiary,6157.384079,26049.818021,2379.513825,B
542.908316,F,single,22.089504,0,government,secondary,4598.011284,17931.585556,681.437972,B
644.995746,F,single,25.083336,0,government,secondary,4337.451459,17647.100468,2001.844568,B
783.932286,F,single,27.057523,0,legal,tertiary,5369.360704,29117.933983,2648.903215,B
804.832164,F,single,27.129773,0,legal,tertiary,6010.859417,28953.417278,2608.648798,B
488.378566,M,single,26.012743,0,legal,postgrad,9528.555923,26101.630222,5389.696817,B
970.760493,M,single,25.251808,0,legal,postgrad,10346.780153,25942.59917,3509.292363,B
886.48738,M,single,24.3672,0,legal,tertiary,11478.472049,37121.937794,1645.752328,B
738.502852,M,single,26.376349,0.057153,legal,tertiary,11426.60709,38051.176723,1713.459399,B
889.91294,F,single,25.752222,0,government,postgrad,8410.170964,27086.364813,2648.949676,B
884.957037,F,single,25.926215,0,government,postgrad,8320.359175,27493.469941,2694.244546,B
826.399784,M,single,27.725787,0,education,secondary,2562.289005,17500.528915,393.943362,B
764.3719,M,single,27.99967,0,education,secondary,3209.128477,18084.942782,407.882311,B
552.44738,M,single,26.851538,0,manuf,tertiary,2617.889493,25380.87712,1550.851984,B
930.628719,M,single,25.26701,0,manuf,tertiary,2975.302538,24125.633688,1733.619814,B
760.220754,M,single,19.176542,0,government,tertiary,4893.490763,22850.558641,1070.465913,B
520.148811,M,single,18.713066,0,government,tertiary,4902.962695,22542.030081,1178.364532,B
956.550399,F,single,23.810525,0,government,postgrad,9159.960259,26030.391606,2636.730348,B
925.4711,F,single,24.320327,0,government,postgrad,9167.504964,25671.440929,2594.552947,B
932.75083,F,single,22.790094,0,government,secondary,3588.759704,16257.157362,321.131436,B
865.894623,F,single,23.524251,0,government,secondary,3353.696093,16260.004445,404.962058,B
776.256065,M,single,24.345376,0.40642,medicine,tertiary,11237.046799,30343.026604,2281.023689,B
395.245787,M,single,24.512992,0.585487,medicine,tertiary,11226.614662,30022.138281,2227.775244,B
143.010715,M,single,26.551197,0,medicine,tertiary,11893.3883,29643.476724,2815.488374,B
336.855038,M,single,26.834803,0,medicine,tertiary,12009.496184,29819.392562,2586.481127,B
735.806688,M,single,25.463892,0,medicine,tertiary,12694.965033,29986.730424,2883.696355,B
774.771787,M,single,24.896661,0,medicine,tertiary,13172.502109,29972.495837,3042.326762,B
111.367818,M,single,23.83787,0,manuf,tertiary,5060.65112,26023.904828,2146.756064,B
228.724437,M,single,24.983803,0,manuf,tertiary,5033.282556,25559.231614,2360.565681,B
115.448754,M,single,23.915901,0,manuf,tertiary,5329.364358,26030.330461,2205.773924,B
120.463147,M,single,22.925438,0,manuf,tertiary,5528.501718,26017.928875,2276.291899,B
85.225961,F,single,25.009713,0.449301,legal,postgrad,7652.493233,28144.515287,3640.55997,B
61.437158,F,single,23.948226,0.656079,legal,postgrad,6803.901035,28263.943359,3670.880782,B
374.27309,F,single,26.813835,0.329747,legal,postgrad,7813.619259,27877.384982,3504.414818,B
141.058602,F,single,24.405839,0.438157,legal,postgrad,6969.225788,28124.027595,3593.635754,B
327.255757,F,single,22.392255,1.235101,legal,tertiary,7489.726049,21777.436005,2497.370169,B
215.207102,F,single,20.846934,0,legal,tertiary,8070.316845,22043.284812,2459.558073,B
67.222303,F,single,22.979964,0,legal,tertiary,8396.628936,22037.772025,2340.793295,B
100.24265,F,single,22.589615,0,legal,tertiary,8610.941183,22056.342912,2306.695137,B
107.68757,F,single,27.326805,2.256176,legal,secondary,9555.071459,46061.55493,3216.877,B
117.387894,F,single,27.370696,2.449096,legal,secondary,9639.638095,46223.341005,3223.768758,B
122.172385,F,single,27.236504,2.216575,legal,secondary,9590.663656,46132.921451,3239.287064,B
125.928888,F,single,27.059669,0.166254,legal,secondary,10123.134238,46470.082704,3134.8841,B
643.979972,M,single,23.645102,0.273532,medicine,tertiary,10811.900906,31210.527056,2102.762807,B
902.151435,M,single,23.49071,0.670703,medicine,tertiary,10683.083117,30832.283489,2080.577048,B
498.582509,M,single,25.260706,0.530494,medicine,tertiary,11732.626073,30018.754729,2318.476237,B
443.35515,M,single,26.411935,0.26247,medicine,tertiary,11857.023046,30125.881769,2256.319538,B
448.364859,M,single,27.835412,0,government,secondary,4685.186594,17953.678635,519.921662,B
409.939846,M,single,28.084823,0,government,secondary,4576.799524,17904.486885,480.884718,B
784.820373,M,single,19.401586,0,government,tertiary,4895.671852,22722.584894,1058.696846,B
944.754377,M,single,22.226361,0,government,tertiary,4886.106587,22715.920903,1072.364819,B
403.55049,F,single,21.417477,0,IT,secondary,3017.132056,9289.887373,653.371259,B
217.210119,F,single,20.617461,0,IT,secondary,3030.063175,9870.261055,646.75278,B
169.261525,F,single,24.681173,0,IT,secondary,3509.308448,11075.998491,1639.358791,B
140.638356,F,single,22.188161,0,IT,secondary,3127.587669,10306.858013,959.319456,B
633.182602,M,single,24.4101,0,manuf,tertiary,6178.842819,26033.071684,2486.901911,B
448.154597,M,single,23.215881,0,manuf,tertiary,6156.757766,26048.302255,2317.149222,B
