index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
270.135946,M,single,26.525065,0,legal,tertiary,9997.215823,28174.182384,3203.711258,B
496.264547,F,married,36.397544,2,IT,tertiary,6429.013099,25866.039752,1180.512402,A
769.942278,F,married,36.092251,2.493242,IT,tertiary,9705.983579,29191.792968,4228.553777,A
280.636291,F,single,24.45463,0,legal,tertiary,9567.439655,15918.083516,2994.10739,B
764.388352,F,married,38.701866,2,legal,postgrad,8032.408072,37833.485132,3269.47187,A
218.977311,M,single,23.353223,0,manuf,tertiary,4602.244209,23992.117974,1985.946365,B
676.570408,F,married,39.380973,1.688781,manuf,secondary,2626.110306,18585.70401,1351.437439,A
138,F,married,49.28,0,medicine,tertiary,6967.26,28809.91,1473.94,None
273.700568,M,single,27.880805,0.458438,legal,tertiary,6503.975011,28164.365299,2851.269111,B
694.557048,M,single,21.221129,0,manuf,tertiary,5830.154579,23116.564551,1440.056305,B
118,M,divorced,45.59,2,construct,secondary,4408.43,24776.96,1946.16,None
707.666623,M,married,43.568839,2,manuf,secondary,2707.784623,10804.287936,587.164082,A
324.106879,M,single,27.807975,0.70246,legal,tertiary,6728.701527,27906.061939,3132.887491,B
302.451353,M,single,20.582489,0,legal,tertiary,7160.301575,26766.574751,2348.772241,B
817,M,widowed,61.79,0,legal,tertiary,7747.59,41349.2,2711.29,None
787.840321,F,single,23.708046,0,government,secondary,3761.312121,17243.384473,1777.475375,B
229.648254,F,single,25.923958,0,government,tertiary,8945.424723,25842.309423,2361.246325,B
547.854095,F,married,57.709659,0.185284,manuf,tertiary,4240.638691,6183.430031,1530.76923,A
509.188816,M,single,27.822193,0.072305,legal,tertiary,6458.430718,28252.120508,2749.789554,B
696.777517,F,married,40.438077,1.598681,finance,secondary,1120.009005,15639.975362,1063.774147,A
495.941773,F,single,27.736667,0.001732,government,secondary,4311.702491,17794.085398,546.133011,B
974.484642,F,married,40.598498,0.867439,manuf,secondary,3020.018324,16668.66503,1864.793591,A
761.189649,M,married,32.50413,0.292844,manuf,secondary,2221.658137,16178.861113,1396.13072,A
356.596619,F,single,24.978794,0.249641,legal,tertiary,8298.96363,19838.161072,2296.051431,B
764.564912,F,single,23.716682,0,government,secondary,3704.178427,17387.02563,2033.133494,B
219.380465,F,married,53.822386,1.664943,manuf,tertiary,4466.413843,20212.735204,1446.182958,A
456,M,married,36.28,1,education,secondary,1591,10211.59,916.71,None
798.234881,M,single,23.866877,0,legal,tertiary,11765.197264,33717.100029,1911.87064,B
648,M,single,38.14,0,education,tertiary,3943.67,20422.36,1799.87,None
334.116424,F,married,43.956768,0.97804,manuf,tertiary,6830.323962,35079.66094,2235.581377,A
318.840548,F,married,47.34988,0.229825,finance,tertiary,6503.804278,35231.533396,2772.968205,A
463.495742,F,single,26.595997,0,IT,tertiary,9288.463322,14528.331409,2229.491534,B
820.790067,M,married,64.815821,0.082514,retired,tertiary,3873.03,13757.19,1305.14,None
813.955442,F,married,40.073068,1.720454,manuf,secondary,2682.671304,18611.417811,1409.506248,A
654,M,married,42.16,1,IT,tertiary,4561.4,15692.33,1999.36,None
532.957856,M,single,26.799357,0.325125,legal,tertiary,7074.950517,26778.098482,2841.323696,B
730,F,single,27.96,0,medicine,secondary,4879.99,6268.61,2323.3,None
450.852333,M,single,27.357778,0,IT,tertiary,7395.89673,11318.898018,1848.17785,B
990.239837,M,single,23.592623,0,legal,tertiary,10686.143866,28279.487477,2349.30565,B
543.525215,M,single,25.836264,0,legal,tertiary,11563.596522,45348.873237,2675.900897,B
942,F,married,44.92,1,education,postgrad,3135.45,12064.45,3092.13,None
304.50561,F,married,36.179688,0.543296,construct,secondary,8121.134192,13914.627539,2815.425547,A
180.551658,F,married,44.311329,1.990608,finance,tertiary,6893.583533,20672.114973,2394.558721,None
10,M,divorced,43.52,2,IT,secondary,673.86,10977.69,200.38,None
504.447878,F,married,36.9909,2.7454,manuf,secondary,2848.661501,12451.656131,1388.463881,A
340.248773,M,single,27.842607,0,IT,tertiary,7705.562084,13518.8023,1656.553027,B
519.277798,F,married,39.550874,2.387234,finance,secondary,1686.53794,21195.848503,1033.394108,None
659.624835,F,married,40.160392,1.037518,finance,tertiary,10872.878044,32333.58112,3383.286786,A
625.801824,F,married,34.831707,0.957267,construct,secondary,9127.486634,16790.189415,2043.481415,A
524.183031,F,single,26.202672,2.363203,legal,tertiary,7419.990597,19951.215745,2451.871302,B
272.993878,M,single,25.231737,0,legal,tertiary,5065.975037,25193.94562,2107.300304,B
193.205583,F,married,40.839512,1.181147,IT,tertiary,5043.612425,25960.24293,701.179633,A
484.114143,F,married,61.646385,2.833292,manuf,secondary,1426.921561,12389.053567,885.056941,A
695.431505,F,single,24.07279,0,government,secondary,3546.764323,16841.547918,399.227689,B
604.500583,M,married,31.192948,1.851595,legal,postgrad,9964.308824,46307.384558,4060.310366,A
990,M,married,25.79,0,construct,secondary,2692.48,20954.73,2516.79,A
354.320956,F,married,59.355719,2.224938,medicine,tertiary,4516.857554,21402.621216,2658.177912,A
936.622082,F,married,41.804256,1.393344,manuf,secondary,2550.163416,18020.152874,1093.537748,A
265.176642,F,married,30.707997,1.037684,finance,tertiary,11113.738984,32288.901871,4048.191899,A
466.177705,F,married,59.59465,2.273245,manuf,tertiary,3915.3096,19541.24823,1168.972762,A
806,M,divorced,49.74,2,finance,tertiary,5453.65,35356.57,2002.43,None
854.552415,M,married,37.04955,1.887343,legal,postgrad,9391.837677,45957.404182,4711.182767,A
190.888421,F,married,42.362927,2.683549,government,tertiary,4532.779931,22057.606468,2180.392756,A
973,F,married,52.02,0,IT,secondary,889.98,19738.64,1201.9,None
613.974962,M,single,25.271744,0,legal,tertiary,10509.365608,41344.766076,1897.361131,B
903,M,single,35.43,0,finance,tertiary,5997.88,37382.28,1446.81,None
875.680409,M,married,23.999362,1.972559,manuf,secondary,1638.601102,8615.120158,1565.78345,A
741.834842,F,single,26.877727,0,government,secondary,3343.218592,18380.457947,458.324487,B
148,M,divorced,32.18,0,finance,tertiary,6118.91,24017.18,2372,None
364.272808,M,single,24.390681,0.391589,legal,tertiary,7014.627211,26567.180962,2412.669507,B
855.632622,M,married,40.697475,0.994405,legal,postgrad,9318.997815,46436.101276,3988.854389,A
430.902849,F,married,43.332018,2.783516,finance,secondary,1796.117991,15710.825007,878.73888,A
115,F,single,24.41,0,construct,secondary,13056.93,35535.66,4908.91,None
543.778142,F,married,30.722832,1.862352,IT,tertiary,4267.681356,28340.010901,1953.853156,A
533.563519,M,single,25.750098,0,manuf,tertiary,4321.648508,25377.004363,1810.268014,B
72.282405,M,single,25.239782,0,legal,tertiary,5157.758178,25442.160031,2282.493933,B
928,M,married,35.85,2,finance,tertiary,4800.78,16256.68,1194.17,None
283.135663,M,single,27.141595,0.018004,legal,tertiary,9956.392202,46088.498756,2668.331151,B
390,F,single,45.12,0,government,secondary,2441.51,14167.96,924.49,None
706.785287,F,single,39.488736,0.147208,finance,tertiary,6010.122821,23179.242084,1890.474001,None
254.530872,F,single,23.228063,0,IT,tertiary,9358.897802,17152.025196,2994.67085,B
736.437234,F,single,23.743882,0,government,secondary,3883.196223,17391.800837,1980.975558,B
5.38174,F,single,38.281581,0,retired,tertiary,2924.60654,15423.212144,1237.009781,None
87.237944,M,single,28.112315,0.384393,legal,tertiary,11114.058632,32345.278274,2111.862449,B
285.593244,M,single,24.939744,0.286184,legal,tertiary,6641.78264,26936.714993,2863.399636,B
535.24891,F,single,27.703071,0.016311,government,secondary,4391.031104,17867.979573,964.998094,B
511.165821,M,single,28.017653,0.402321,legal,tertiary,6531.527636,28249.094362,2836.789353,B
505.041448,M,single,24.262707,0.19316,legal,tertiary,5841.753531,26371.633194,2335.099682,B
1000,M,single,27.03,0,finance,tertiary,4106.89,37121.38,1307.05,None
170.394605,F,married,38.902278,1.164487,finance,secondary,2281.073138,15925.892175,1188.789802,A
730.841266,F,married,46.668038,1.201553,finance,tertiary,10028.392135,32085.057925,3488.606197,A
487,M,widowed,51.84,2,education,tertiary,5959.18,4796.45,1720.6,None
506.206051,F,married,42.981977,3.112716,finance,secondary,1949.37351,15858.842803,881.60399,A
301.627974,F,single,22.549152,0,government,secondary,4802.747452,19995.06175,943.345406,B
925.870768,F,married,62.456914,0.28103,government,tertiary,4199.042799,21931.184151,1243.796906,A
363.977686,M,married,51.16093,1.132702,manuf,secondary,1835.341719,4250.099646,1385.341159,A
436,F,divorced,72.92,2,retired,postgrad,5358.66,10731.84,1063.16,None
410.938266,F,married,40.935288,1,construct,secondary,7285.789576,12913.860526,2374.52312,A
286,M,single,45.27,0,government,tertiary,5406.25,15012.63,1084.38,None
246.317724,F,single,21.801774,0.585147,government,secondary,4905.752123,20272.631975,693.288992,B
787.899724,F,single,27.406404,0,government,secondary,2900.119133,17801.263593,400.670423,B
276.835391,M,married,45.816283,2.589846,manuf,secondary,1963.721783,4308.176649,1271.362455,A
953,M,single,28.86,0,construct,professional,6000.13,27015.19,2434.6,None
726,M,married,56.38,1,government,tertiary,4988.09,22007.77,1495.21,A
231,M,married,37.02,2,government,secondary,2120.58,14361.43,838.99,None
865.577251,F,single,36.582773,0,medicine,tertiary,7450.519059,28957.010111,1887.562095,None
69,F,single,23.39,0,finance,professional,12847.93,33671.32,4842.15,None
504.204333,F,single,22.380886,0,legal,tertiary,6053.040792,26011.438168,2298.248989,B
588.353573,M,single,26.356996,0,manuf,tertiary,2755.574491,24316.759711,1271.81322,B
136,F,single,28.77,0,finance,secondary,2231.17,16432.66,1186.89,None
253,M,married,39.86,0,manuf,professional,6084.82,42728.23,5584.11,None
158.485358,M,married,43.904782,0.783918,government,tertiary,7694.168566,12218.620846,1722.420333,None
870.327894,M,married,42.996524,0.396036,medicine,postgrad,9816.249661,59456.868875,2852.151537,A
373.963831,F,single,25.725934,0.926603,retired,tertiary,3208.864055,15765.0049,1841.234011,None
836.356377,M,married,29.54912,0,education,tertiary,4419.001983,20081.499318,1592.469953,None
203.007654,F,married,52.911418,1.313518,manuf,tertiary,7357.61863,20215.183496,1015.975156,A
844,M,married,42.59,4,legal,tertiary,6993.89,27727.11,2029.39,None
127.341186,F,married,58.256803,1.024623,IT,tertiary,2868.714242,24176.772956,1616.198791,A
584.848669,M,married,33.011899,1.034497,legal,postgrad,8466.986318,41865.064277,2227.729889,A
415.043004,M,single,26.570849,0.272193,legal,tertiary,7352.704328,26507.669991,4912.542029,B
367.041034,M,single,24.429838,0,legal,tertiary,9719.83204,28021.025714,3059.89084,B
229.93657,F,single,22.67757,0,legal,tertiary,12038.318358,17643.039565,2765.365966,B
473.563435,M,single,22.437532,0,legal,tertiary,11186.036671,49643.111298,2244.741992,B
954,F,widowed,63.38,0,education,secondary,2250.01,16508.32,859.39,None
595,F,widowed,59.72,2,education,professional,7999.92,44733.84,3010.56,None
687.177586,F,single,51.6163,0,education,tertiary,3494.94564,32688.86816,2033.982804,None
735.155343,M,married,39.274572,1.692784,medicine,postgrad,8467.658693,63275.441587,4574.757767,A
697.566687,F,married,37.658646,0.332719,construct,secondary,8912.522478,14039.277655,2152.499346,A
624,F,widowed,56.01,1,education,tertiary,4140.42,5780.7,1724.59,None
153,F,married,63.91,3,construct,postgrad,8446.99,14132.2,1077.38,A
427.414871,M,single,27.422549,0.461095,legal,tertiary,6625.607685,29393.02946,2554.337602,B
439.50397,M,married,39.812659,2.13679,manuf,secondary,2819.275781,19507.386457,1151.792981,A
985,F,single,34.5,0,finance,postgrad,9302.75,19956.82,2997.42,None
273.743675,M,single,24.659317,0,manuf,tertiary,4808.292048,25201.382134,2067.922216,B
355.463824,M,married,38.128826,2,manuf,secondary,3446.126462,16961.443281,1187.418439,A
229.287319,F,married,55.057993,2.079441,construct,secondary,8430.2271,13629.95293,1278.741461,A
228,F,single,28.24,0,education,secondary,1991.69,4492.65,303.23,None
576.762055,M,married,43.010697,1.449056,manuf,secondary,900.792398,3431.113811,1234.846444,A
285.833163,M,single,20.545921,0,legal,tertiary,7148.464572,26820.144795,2422.108368,B
652,M,single,25.1,0,medicine,tertiary,6179.39,25919.54,2536.51,B
624.412859,F,single,21.011418,0,government,secondary,4350.993869,19820.735789,983.524596,B
658.4749,F,married,48.171564,2,manuf,secondary,2532.363607,12406.558081,730.722028,A
326.306465,M,single,22.350237,0.019765,legal,tertiary,6010.946155,26167.954747,2235.28853,B
313.338736,F,married,45.835509,1.760285,manuf,tertiary,5480.779061,33238.874762,1535.292041,A
335.677688,F,single,24.462341,0.829523,government,secondary,4603.391947,19736.429978,933.797526,B
606,F,married,49.03,2,legal,tertiary,7440.09,30042.31,2085.96,A
566,F,single,19.48,0,manuf,tertiary,5784.71,17111.17,2196.83,None
484.918638,F,single,38.896231,0.877455,manuf,tertiary,5460.667167,4896.106695,2216.712775,None
253.541679,M,single,24.12009,0,manuf,tertiary,3696.428711,24311.216962,2228.177878,B
437.65356,F,married,39.485638,3.534054,finance,secondary,1907.080023,15950.876558,1029.111955,A
346.994649,F,married,48.691339,1.365008,finance,tertiary,5627.927563,36009.019963,1879.108594,A
439.581445,M,single,20.657433,0.281314,legal,tertiary,7515.200278,27549.758736,4894.802579,B
937,F,married,26.09,2,finance,tertiary,7415.44,24067.8,2215.54,A
238,F,single,23.36,0,construct,postgrad,4001.88,28406.52,1328.02,None
339.854186,M,single,20.463931,0,legal,tertiary,7788.692174,26807.050385,3888.205818,B
342.950993,M,married,34.012842,0.155384,manuf,secondary,2602.642302,17135.757181,2004.336,A
505,F,married,36.61,0,finance,secondary,661.03,18118.42,2003.13,None
779.569876,F,married,36.928598,1.819468,IT,tertiary,9231.66545,29183.447413,3719.145241,A
431,F,single,27.96,0,government,tertiary,7295.89,25399.72,1505.92,None
122,F,widowed,61.05,1,finance,postgrad,12020.48,47258.04,3712.02,None
470.246123,M,married,32.497762,1.635966,manuf,secondary,4207.848161,8557.468788,1498.366219,A
532,F,married,63.52,3,government,secondary,2723.4,21821.02,1324.28,None
437.655039,M,single,24.312917,0,IT,secondary,3164.804562,10442.777083,1026.630821,B
783.9298,F,married,27.621571,1.402573,IT,tertiary,10513.736687,28803.770574,3391.719624,A
821.902453,M,married,34.800722,1.998817,legal,postgrad,8300.519159,44937.378326,4864.038872,A
620.012468,M,single,24.405958,0.061486,legal,tertiary,11433.854244,33307.773423,1994.4126,B
843.034412,F,single,24.615923,0,government,tertiary,9194.730259,25932.846319,2427.081905,B
210,M,single,27.69,0,government,secondary,2082.23,17948.54,982.88,None
515.292846,M,single,25.328411,0,legal,tertiary,6565.225109,25910.078486,2542.745767,B
329.786128,F,single,24.380867,1.177603,legal,tertiary,8832.423338,18280.587367,2472.24888,B
387,F,single,40.55,0,legal,tertiary,7035.51,44155.93,3188.92,None
59.520859,M,single,25.342433,0,legal,tertiary,5083.352084,25342.975564,2333.485589,B
642.131152,M,single,23.486171,0.003864,manuf,tertiary,6176.727789,23122.092679,2051.125783,B
402,F,married,30.93,2,government,tertiary,4180.72,8735.23,1499.7,A
285.718408,M,single,28.13386,0,IT,tertiary,8229.827036,12837.744831,1848.189145,B
688.859983,F,single,42.257654,0,manuf,secondary,1247.50668,6409.786701,395.859743,None
439.75249,M,married,36.096145,2,manuf,secondary,2510.421408,19301.992816,809.643914,A
235.661161,M,single,24.277185,0,manuf,tertiary,5772.39965,23566.188995,2209.761906,B
642.213928,M,married,40.177115,1.835542,manuf,secondary,3495.860582,8709.200318,1019.613206,A
655,F,single,20.56,0,IT,professional,15454.28,25290.38,4972.15,None
381.380117,M,single,27.354647,0,legal,tertiary,11217.117846,54471.411989,4268.448069,B
384.56096,F,single,25.968978,1.953833,legal,tertiary,8212.342598,19522.669802,2439.31534,B
713.840127,F,married,35.728043,2.102616,government,tertiary,5277.438221,22517.351216,2149.18045,A
413.502705,M,single,22.336333,0.315536,government,tertiary,5755.459294,21903.437181,924.79436,B
398.417416,M,single,26.310665,0.638254,legal,tertiary,5814.266098,26585.631147,2592.173983,B
131.44936,M,single,26.856406,0.274621,legal,tertiary,9207.030288,45270.628799,3231.338087,B
224,F,married,31.78,0,manuf,secondary,1487.43,12210.94,952.73,A
290.033014,F,married,48.508041,0.045038,manuf,secondary,2281.894524,16897.535438,1864.475591,A
239,F,married,40.37,2,construct,tertiary,4001.88,28406.52,1328.02,A
342.682188,M,married,38.800257,1.844216,manuf,secondary,3581.669806,15647.542955,982.370781,A
567.704028,M,single,28.002559,0.476002,legal,tertiary,6619.667314,26977.846018,2890.92906,B
694.371292,M,single,23.140116,0,legal,tertiary,11712.583055,33369.916499,2163.426882,B
460,M,married,68.16,0,retired,secondary,1951.32,2700.51,765.54,None
443.94125,F,single,19.365103,0.627581,government,secondary,4931.942007,20874.669903,729.466055,B
528.526508,M,married,36.094969,0,manuf,secondary,2334.304185,10257.441125,1144.404529,A
704.117014,M,single,25.209384,0,legal,tertiary,7158.909081,26816.929075,2693.125839,B
940,M,married,22.16,2,IT,postgrad,8212.69,40886.35,3029.8,A
463.824145,M,married,25.09607,1.243869,manuf,secondary,950.901287,9147.974396,1501.637246,A
813.675861,M,married,49.344278,1.119441,manuf,secondary,3062.554522,9489.465188,459.330577,A
329.809494,M,married,44.958888,0.256646,government,tertiary,3774.625667,24544.59278,2122.61013,None
468,M,married,55.76,1,government,postgrad,13393.43,3794.19,2492.07,None
550.371852,M,single,25.913041,0.102745,legal,tertiary,11156.69601,33286.379509,2154.03389,B
717,F,divorced,45.57,0,manuf,secondary,3107.78,6307.33,804.89,None
379.350088,F,married,40.118958,1.986838,IT,tertiary,6793.277093,28492.834991,1333.250559,A
715,F,single,26.55,0,construct,secondary,991.15,6977.61,485.29,None
302.152486,M,married,45.707264,0.614692,retired,tertiary,5655.601839,12233.725575,2082.578884,None
665,F,married,37.44,2,legal,tertiary,9218.1,29720.99,3913.3,A
648.011115,M,single,23.057226,0,manuf,tertiary,5980.285094,23810.599484,1977.975527,B
935.156315,M,married,33.062937,1.938623,legal,postgrad,9341.221044,45814.614538,4655.602744,A
700,M,married,58.69,0,construct,secondary,2605.72,8699.05,530.08,A
565.203029,M,married,52.999638,0.838412,legal,postgrad,7808.179746,40024.140657,3051.167799,A
57,M,married,58.89,2,manuf,tertiary,2210.32,7543.98,1293.92,A
614.046503,F,married,49.662701,0.068587,finance,tertiary,10613.039466,33735.977795,3887.088404,A
843.799815,M,married,40.791729,2,manuf,tertiary,4918.816898,16356.171283,1152.262752,None
304.02523,F,married,40.947892,2.008249,manuf,tertiary,4147.287611,20429.212923,1443.392701,A
333,M,single,32.64,0,manuf,tertiary,3837.49,22595.95,1480.21,None
421,F,married,49.11,2,finance,tertiary,9219.76,28814.28,1230.7,A
206,M,single,28.74,0,IT,tertiary,4295.75,19601.9,792.41,None
559.256125,F,single,24.569624,2.688133,legal,tertiary,7157.357424,20104.855012,2606.917018,B
168.677752,M,single,27.518019,0.08268,legal,tertiary,10570.544908,47330.213648,3013.815357,B
698,M,widowed,59.99,1,education,postgrad,7425.96,32669.19,1111.86,None
665.050158,F,married,39.613142,0.028703,construct,secondary,9319.906124,14286.469629,1911.492497,A
398.992721,M,single,25.267652,0.000415,legal,tertiary,11706.957081,33652.782712,2504.686446,B
266.129279,M,single,27.287966,0,IT,tertiary,8234.945606,12120.982843,1819.943869,B
467,F,married,38.82,2,finance,professional,12786.15,33769.61,2758.88,None
539.131763,M,single,22.597806,0.08497,legal,tertiary,6223.857093,26407.570236,2300.11847,B
834.074827,M,married,46.511414,0.245365,medicine,postgrad,8654.386033,47562.138581,2637.642899,A
313.61321,F,married,38.993993,2.437844,finance,secondary,1723.92338,21166.331379,959.290524,None
731.230139,M,single,27.769298,0,legal,tertiary,7160.490337,26854.080383,2724.439806,B
80.613182,M,single,27.569597,0,legal,tertiary,10041.922633,28327.381187,3171.176498,B
430.666185,F,married,33.309833,1.243908,manuf,tertiary,4337.25279,33384.383753,1710.725248,A
350.386624,M,single,27.48504,0.08169,legal,tertiary,5911.645594,28266.755574,2733.260563,B
766.488561,F,divorced,51.460356,0.462673,retired,tertiary,5519.663121,28832.33704,1203.812605,None
791.348813,F,single,24.320398,0,government,secondary,3726.894608,17430.45111,1970.363567,B
268,M,married,40.01,2,medicine,secondary,3233.24,20215.56,1121.44,A
173,F,married,43.92,1,government,secondary,2545.29,8967.41,915.71,None
683.639266,F,single,23.866179,0,government,secondary,3081.269767,16819.661558,448.550423,B
245.123488,F,divorced,26.507158,0.393546,finance,tertiary,4384.608106,28816.91234,1716.895106,None
598.164488,F,single,24.673396,0,government,secondary,4759.69659,17460.839976,2578.490848,B
935.011283,M,single,28.81539,0.001973,construct,secondary,2381.908284,16173.111649,434.868446,None
140,M,married,40.11,2,finance,secondary,3295.55,11103.75,1225.06,A
860.557736,M,married,31.622739,2.99718,legal,postgrad,14184.998411,46118.293115,4171.603825,A
435.106149,F,single,19.859089,0.663261,government,secondary,5001.204352,20411.924824,871.36595,B
398.079478,M,single,22.215664,0,legal,tertiary,7042.745938,26411.879225,2282.579835,B
483.774871,F,married,39.281261,1.552486,legal,postgrad,6980.079055,36714.365663,3054.127489,A
781.99225,F,married,47.927307,2.218369,IT,tertiary,8949.74402,28757.010867,2989.760641,A
381.435817,F,single,26.8367,0,IT,tertiary,8774.789182,15297.251107,2200.819369,B
896,M,single,42.05,0,construct,secondary,3022.15,19926.25,1798.34,None
500.407309,M,single,23.180367,0.152886,legal,tertiary,5911.235495,26373.380154,2384.778024,B
289.526726,M,single,25.769298,0.061869,legal,tertiary,7577.067775,25084.817863,2494.398726,B
486.714993,F,married,36.008914,1.966906,IT,tertiary,5247.831701,28224.146041,1653.71881,A
698.473242,F,single,23.898675,0,government,secondary,3776.578566,17354.18785,1680.497392,B
828,M,single,27.87,0,education,secondary,2803,18091.39,391.03,B
42,F,married,41.94,2,finance,postgrad,3561.05,28721.1,3967.53,None
308.789736,F,married,49.643327,1,manuf,tertiary,7934.960828,21321.87477,1008.985824,A
280.972678,F,single,22.339094,1.087434,legal,tertiary,9208.141828,17857.555203,2468.788295,B
417.907922,M,married,41.871683,2.502306,legal,postgrad,13522.537836,38749.898075,3625.892598,A
795.331293,F,married,55.944049,1.907581,government,secondary,1996.471917,21154.125125,1256.714429,A
814,F,married,49.52,2,manuf,tertiary,5376.51,27389.08,1150.8,None
225.81241,F,single,25.951284,0,government,tertiary,8928.906784,25156.936052,2347.047449,B
593,F,single,20.05,0,finance,secondary,1756.45,7872.09,1199.28,B
566.014262,F,single,26.096839,2.898388,legal,tertiary,7175.206246,19914.683242,2544.994892,B
435.415794,F,married,33.410745,1.922986,IT,tertiary,4202.133083,28404.75087,1779.584747,A
546.175825,M,single,23.886241,0.084827,legal,tertiary,11361.758864,33821.805101,1913.537392,B
878.307102,F,single,23.711366,0,government,secondary,3458.232289,16663.520811,379.992522,B
267.407905,M,single,24.564743,0,legal,tertiary,5078.679831,25116.095242,2183.993915,B
915.824672,M,married,31.6761,2,legal,postgrad,14018.913865,40777.603676,2529.230799,A
828.435103,M,married,34.578631,2.216442,legal,postgrad,11798.119062,47432.269327,4941.970042,A
821.594998,F,married,32.885848,1.317658,IT,tertiary,9557.784377,28957.240933,3706.970479,A
785.801095,F,single,23.814195,0,government,secondary,3432.530227,16641.414914,379.76235,B
952,M,divorced,56.88,0,IT,tertiary,6000.13,27015.19,2434.6,None
223.437297,F,married,38.21534,2.20126,manuf,secondary,2841.829685,12420.106793,1531.156909,A
508.526759,F,married,43.711524,3.160451,finance,secondary,1962.224396,15878.701792,1031.975214,A
515.559324,F,married,40.327767,2,IT,tertiary,4045.704866,28451.680397,1129.437399,A
694,M,divorced,56.92,2,IT,tertiary,4981.25,22089.9,1953.66,None
282.95118,M,single,25.217341,0,legal,tertiary,5147.779117,25200.933322,2089.527374,B
310.598346,M,single,25.784218,0.594237,legal,tertiary,6767.301202,28655.358569,2835.224704,B
313.013832,M,single,22.854428,0.027676,legal,tertiary,6007.398671,26167.972951,2427.718148,B
974,F,divorced,33.61,1,government,tertiary,6068.6,5378.2,984.01,None
401.285444,M,single,25.933975,0,medicine,tertiary,6946.27171,25894.210818,2543.996104,B
204.501878,F,married,62.971389,0.510583,finance,secondary,2252.869717,15863.844054,1263.339792,A
329.812097,M,single,21.345414,0,government,secondary,4691.275823,20190.39087,708.787735,B
372,F,widowed,55.1,1,legal,tertiary,6710.38,27755.88,1209.6,None
694.387549,F,married,42.41682,1.473311,construct,secondary,9084.189228,14996.628003,1854.334785,A
861.850406,M,married,31.605109,2.995253,legal,postgrad,14195.295419,46116.505837,4199.193098,A
412.153217,F,married,70.00167,2,retired,tertiary,3856.100008,15551.783417,431.163623,None
541.61077,M,single,24.961509,0,legal,tertiary,6468.395477,25924.53213,2524.871865,B
411.443567,M,single,23.646857,1.105107,manuf,tertiary,6930.350113,21606.082577,2421.61379,B
357.012581,F,married,40.095845,2.113256,construct,secondary,8470.275672,15596.099112,2124.583741,A
884,F,married,29.13,1,finance,tertiary,6111.69,16563.68,1184.51,None
493.856449,M,married,35.869412,1.989272,manuf,secondary,2573.365201,19148.439517,817.193937,A
156.121112,F,single,25.490514,0,government,tertiary,8905.37946,25127.492437,2307.678352,B
363.603125,F,married,34.109258,1.368158,manuf,tertiary,4985.57,10973.46,2729.26,A
745.006848,F,married,35.449938,2,IT,professional,8695.362556,45581.942532,2285.996901,None
691,F,single,25.89,0,manuf,professional,13205.43,15820.11,6857.32,None
481,M,single,23.65,0,manuf,secondary,1121.06,12028.5,1285.31,None
322.033788,M,single,20.429519,0,manuf,tertiary,5083.287209,23376.537834,1563.703566,B
263,M,single,24.62,0,manuf,secondary,2333.57,9458.71,295.89,None
232.554583,M,single,24.662612,0,manuf,tertiary,6342.916766,22780.421527,2513.903113,B
117.714182,M,married,54.052816,1.196066,manuf,secondary,3227.558852,7450.338007,319.466393,None
756.020018,F,single,40.759833,0.264092,construct,tertiary,4905.349786,26107.177999,2055.356675,None
612.361265,F,single,24.345786,0,government,secondary,4300.138615,17543.753013,2080.405188,B
304.655909,F,married,34.007856,0.345936,manuf,secondary,2797.484696,16911.135086,1809.44948,A
510,F,single,32.37,0,finance,tertiary,2588.95,15714.75,3062.53,None
260.670925,F,single,24.720269,0,legal,tertiary,12643.607887,17650.490802,3367.205215,B
392.579218,F,married,45.710992,1.56508,construct,tertiary,7323.861464,12983.551337,1500.454521,A
570.658749,F,married,40.311509,2,IT,tertiary,4254.446019,28465.051977,1111.793192,A
404,F,divorced,32.59,1,IT,tertiary,4906.49,23105.66,1834.93,None
413.484252,M,single,27.674328,0,legal,tertiary,10018.454658,27601.273765,3103.726612,B
342.385801,F,married,53.93971,1.107879,IT,tertiary,3277.019351,24668.897192,969.054114,A
361,F,married,37.81,0,manuf,tertiary,6670.27,25640.38,527.66,None
258.386225,M,single,22.402407,0,legal,tertiary,5392.576679,25556.690302,2169.965262,B
895.435894,M,married,35.903932,1.957456,legal,postgrad,8951.264498,45647.41336,5613.481534,A
386.933831,M,single,26.830684,0,legal,tertiary,11524.413853,48278.995666,2538.673625,B
579.810899,F,married,40.480202,0.90433,finance,secondary,1185.712486,15598.655475,1209.273464,A
259.580741,M,single,27.762267,0,IT,tertiary,8348.205584,12128.359934,1860.287302,B
473.375574,F,single,24.845333,0.520555,finance,professional,12007.600935,50426.796113,3729.644444,None
681,F,single,18.92,0,government,tertiary,5071.84,1312.35,1290.1,None
617,M,single,41.8,0,education,tertiary,4017.73,19989.3,947.94,None
399.618362,M,married,45.099173,1.106655,manuf,secondary,1798.106981,4180.550801,1405.779627,A
320.255473,M,single,22.406526,0,manuf,tertiary,6265.272932,21903.938528,832.506465,B
963,F,married,46.62,1,medicine,tertiary,3914.73,20661.76,2954.27,A
978,F,married,51.88,0,medicine,postgrad,9863.69,59435.66,2484.09,A
